timestamp,angle,distance,R_x,R_y,R_z
timestamp,angle,distance,R_x,R_y,R_z
1740625672177,0,2924,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,0,2928,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,0,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,1,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,1,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,1,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,2,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,2,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,3,2928,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,3,2924,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672177,3,2928,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,4,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,4,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,4,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,5,2936,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,5,2936,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,6,2940,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,6,2928,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,7,2120,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,8,2932,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,9,2336,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,11,2444,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,12,2416,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,12,2412,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,12,2396,156.63,0.03,0.13
154.74,-1.21,0.13
159.48,-0.04,0.13
160.60,0.01,0.13
159.40,-1.28,0.13
163.75,0.69,
1740625672178,13,2280,156.63,0.03,0.13
