timestamp,angle,distance,R_x,R_y,R_z
1740931448990,0,5656,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,0,5664,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,0,5664,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,1,5664,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,1,5632,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,1,5632,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,2,5648,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,2,5680,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,2,5696,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,3,5672,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,3,5632,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
128.69,-1.14
1740931448990,3,5656,131.14,-1.24,0.13
131.44,1.14,0.13
126.60,-3.35,0.14
134.14,0.00,0.14
126.20,-2.13,0.14
