timestamp,angle,distance,R_x,R_y,R_z
1740920123734,0,5704,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,0,5696,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,0,5704,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,1,5704,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,1,5712,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,1,5704,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,2,5672,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,2,5664,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,2,5680,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,3,5688,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,4,5696,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,4,5712,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,4,5712,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,5,5712,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,5,5704,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,5,5720,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,6,5720,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,6,5712,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,7,5712,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,8,1140,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,9,1144,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,9,1148,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,9,1146,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,10,1148,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,10,1152,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,10,1154,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,11,1158,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,11,1162,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,11,1168,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,12,1172,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,12,1172,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,12,1176,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,13,1182,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,13,1186,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
-147.4
1740920123734,13,1190,-153.61,-2.21,0.17
-149.45,-1.07,0.16
-150.48,0.00,0.16
-148.37,-1.21,0.17
-148.63,-2.39,0.16
