timestamp,angle,distance,R_x,R_y,R_z
1740108189777,0,1408,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,0,1382,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,0,1358,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,1,1350,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,1,1344,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,1,1348,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,2,1348,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,3,1058,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,4,1046,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,4,1034,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,4,1032,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,5,1028,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,5,1012,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,5,992,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,6,980,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,6,984,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,6,990,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,7,998,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,7,1004,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,7,1002,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,8,998,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,8,990,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,9,976,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,9,972,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,9,970,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,10,962,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,10,962,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,10,962,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,11,960,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,11,966,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
-133.26,-0.80,0.18
-133.35,-1.81,0.18

1740108189778,11,968,v-129.75,-0.71,0.18
-131.64,-2.03,0.18
-133.77,-1.94,0.18
