x,y,z
1621.36,-428.204,334.567
1601.982,-398.031,312.45
1584.819,-393.766,309.102
1591.388,-370.781,292.581
1577.967,-367.654,290.113
1577.967,-367.654,290.113
1589.747,-346.061,274.678
1583.966,-344.802,273.679
1583.966,-344.802,273.679
1589.463,-321.899,257.202
1579.783,-319.939,255.635
1579.783,-319.939,255.635
1588.625,-297.86,239.804
1592.514,-298.589,240.391
1623.625,-304.422,245.087
1651.665,-285.07,231.523
1649.712,-284.733,231.249
1645.808,-284.059,230.702
1653.893,-261.002,214.151
1661.731,-262.239,215.167
1669.57,-263.476,216.181
1679.185,-240.342,199.6
1673.286,-239.498,198.899
1605.475,-206.376,173.905
1593.641,-204.855,172.623
1588.172,-181.123,155.376
1580.26,-180.22,154.602
1574.327,-179.544,154.022
1498.895,-149.32,131.007
1496.912,-149.123,130.833
1496.912,-149.123,130.833
1500.13,-127.904,115.538
1512.052,-128.92,116.456
1519.999,-129.598,117.068
1532.751,-108.765,102.198
1542.704,-109.471,102.862
1544.694,-109.612,102.995
1531.113,-86.826,86.307
1590.922,-90.217,89.678
1604.849,-68.196,73.967
1610.838,-68.45,74.243
1610.838,-68.45,74.243
1616.315,-45.758,57.918
1614.318,-45.702,57.846
1585.322,-22.43,40.572
1561.332,-22.091,39.957
1555.979,0.0,8.147
1543.979,0.0,8.084
1539.979,0.0,8.063
1527.746,-26.667,7.92
1527.746,-26.667,7.92
1537.745,-26.842,7.972
1527.049,-53.326,7.838
1515.056,-52.907,7.776
1509.909,-79.132,7.671
1509.909,-79.132,7.671
1509.909,-79.132,7.671
1510.293,-105.611,7.595
1514.283,-105.89,7.615
1514.283,-105.89,7.615
1514.197,-132.476,7.535
1520.174,-132.999,7.565
1520.174,-132.999,7.565
1517.622,-159.51,7.473
1515.633,-159.301,7.463
1505.688,-158.255,7.414
1496.742,-183.778,7.292
1490.786,-183.047,7.263
1490.786,-183.047,7.263
1489.346,-209.315,7.177
1647.445,-260.932,7.852
1631.643,-258.429,7.776
1630.824,-287.56,7.686
1636.732,-288.602,7.714
1640.672,-289.297,7.733
1639.299,-318.65,7.638
1645.189,-319.794,7.665
1653.042,-321.321,7.702
1655.009,-351.785,7.622
1658.921,-352.617,7.64
1666.747,-354.28,7.676
1673.951,-386.464,7.618
1685.643,-389.164,7.671
1693.438,-390.963,7.707
1696.06,-422.878,7.626
1709.644,-426.265,7.687
1723.228,-429.651,7.748
1728.99,-463.284,7.678
1744.445,-467.425,7.747
1753.325,-502.76,7.688
1768.706,-507.171,7.756
1782.163,-511.029,7.815
1795.924,-549.072,7.774
1818.876,-556.089,7.874
1832.264,-560.182,7.932
1841.229,-598.254,7.866
1860.251,-604.435,7.947
1875.467,-609.379,8.012
1887.239,-649.831,7.954
1913.714,-658.947,8.065
1940.188,-668.063,8.177
1962.062,-714.135,8.154
2300.349,-837.262,9.561
1772.763,-716.245,7.157
1565.806,-697.144,6.131
1299.637,-606.032,5.007
1301.45,-606.877,5.013
1292.458,-630.375,4.897
1283.042,-653.743,4.778
2758.54,-1405.548,10.274
2737.123,-1455.355,10.014
2740.654,-1457.233,10.026
2744.186,-1459.111,10.04
2721.803,-1508.721,9.775
2725.301,-1510.66,9.788
2732.298,-1514.539,9.812
2708.914,-1563.993,9.544
2708.914,-1563.993,9.544
2712.379,-1565.993,9.556
2691.493,-1617.212,9.295
2701.779,-1623.393,9.33
2712.065,-1629.573,9.365
2683.213,-1676.657,9.074
2686.605,-1678.777,9.086
