,angle,distance,servo
104,4.771839258030747,1711.5,180.0
105,4.7952921198544205,1713.5,180.0
106,4.818199566286846,1713.5,180.0
107,4.841379720414896,1714.75,180.0
108,4.8645598745429455,1719.5,180.0
109,4.888285444062244,1721.5,180.0
110,4.911465598190293,1721.0,180.0
111,4.934918460013967,1724.25,180.0
112,4.958098614142017,1731.75,180.0
113,4.981278768270066,1742.0,180.0
114,5.004458922398116,1752.0,180.0
115,5.027366368830541,1757.75,180.0
116,5.0508192306542155,1769.0,180.0
117,5.176537478336932,1082.25,180.0
118,5.199444924769358,1081.25,180.0
119,5.2248067404624,1072.75,180.0
120,5.247714186894825,1083.5,180.0
121,5.271712464109748,1099.0,180.0
122,5.294619910542173,1115.25,180.0
123,5.317800064670223,1130.0,180.0
124,5.340707511102648,1144.5,180.0
125,5.363614957535074,1161.25,180.0
126,5.386795111663123,1178.5,180.0
127,5.409157142704301,1198.5,180.0
128,5.433428127614847,1197.5,180.0
129,5.457153697134145,1168.5,180.0
130,5.480333851262195,1138.0,180.0
131,5.505695666955237,1108.25,180.0
132,5.5299666518657835,1079.75,180.0
133,5.5523286829069605,1053.5,180.0
134,5.6172331144655,639.75,180.0
135,5.661684468852231,650.5,180.0
0,0,0,0
0,1.6856062666526486,443.0,185.0
1,1.710695374650067,449.0,185.0
2,1.729784913343755,453.0,185.0
3,1.7546013136455494,451.0,185.0
4,1.7815993755123367,446.25,185.0
5,1.8050522373360105,438.75,185.0
6,1.8816830998063865,414.5,185.0
7,1.9029543000650675,417.0,185.0
8,1.9261344541931171,421.0,185.0
9,1.9444058697999327,423.5,185.0
10,1.9681314393192306,425.0,185.0
11,1.9956749165772663,426.0,185.0
12,2.0155825783578267,427.0,185.0
13,2.0390354401815003,428.75,185.0
14,2.0777599329601246,496.25,185.0
15,2.101212794783798,492.75,185.0
16,2.12984710282433,489.75,185.0
17,2.1546635031261245,483.5,185.0
18,2.1751165802979333,482.0,185.0
19,2.2891083970688126,969.5,185.0
20,2.310925012718742,990.25,185.0
21,2.3341051668467916,1013.5,185.0
22,2.3801927674072667,1084.0,185.0
23,2.4036456292309407,1106.75,185.0
24,2.425734952576494,1133.0,185.0
25,2.448915106704544,1161.75,185.0
26,2.4726406762238415,1193.25,185.0
27,2.4958208303518914,1223.5,185.0
28,2.518182861393069,1254.5,185.0
29,2.5639977542579198,1331.0,185.0
30,2.610630770209643,1416.5,185.0
31,2.7764370491491044,1406.0,185.0
32,2.8001626186684025,1393.75,185.0
33,2.823342772796452,1375.25,185.0
34,2.84706834231575,1359.5,185.0
35,2.871066619530672,1347.25,185.0
36,2.894246773658722,1337.25,185.0
37,2.919063173960516,1330.25,185.0
38,2.942788743479814,1321.0,185.0
39,2.966241605303488,1314.25,185.0
40,2.9896944671271615,1311.0,185.0
41,3.0131473289508355,1305.75,185.0
42,3.0371456061657573,1304.25,185.0
43,3.060053052598183,1308.5,185.0
44,3.083778622117481,1309.0,185.0
45,3.1069587762455306,1308.75,185.0
46,3.129593514982332,1313.25,185.0
47,3.153864499892878,1327.75,185.0
48,3.260765916577531,2932.25,185.0
49,3.284491486096829,2894.0,185.0
50,3.308217055616127,2874.0,185.0
51,3.331669917439801,2900.5,185.0
52,3.35485007156785,2900.25,185.0
53,3.3785756410871484,2898.5,185.0
54,3.402301210606446,2908.25,185.0
55,3.425208657038872,2932.75,185.0
56,3.4489342265581695,2974.25,185.0
57,3.4721143806862194,2995.25,185.0
58,3.495839950205517,3017.25,185.0
59,3.5195655197248152,3044.5,185.0
60,3.542200258461617,3059.5,185.0
61,3.5661985356765387,3089.75,185.0
62,3.5891059821089644,3126.75,185.0
63,3.612286136237014,3151.5,185.0
64,3.636284413451936,3186.25,185.0
65,3.6597372752756097,3223.5,185.0
66,3.706370291227333,3381.0,185.0
67,3.729550445355383,3434.75,185.0
68,3.8487237083431207,2887.0,185.0
69,3.872449277862419,2806.5,185.0
70,3.8961748473817166,2727.25,185.0
71,3.944171401811561,2574.25,185.0
72,3.967078848243986,2505.5,185.0
73,4.015893525760703,2129.0,185.0
74,4.039346387584376,2091.5,185.0
75,4.06279924940805,2056.25,185.0
76,4.202971004958845,2037.0,185.0
77,4.227241989869391,2008.0,185.0
78,4.250694851693065,1981.0,185.0
79,4.299782236905405,1736.0,185.0
80,4.323780514120327,1711.25,185.0
81,4.347233375944001,1688.75,185.0
82,4.371231653158923,1666.0,185.0
83,4.3935936842001,1653.25,185.0
84,4.439135869369328,1808.5,185.0
85,4.4625887311930015,1791.75,185.0
86,4.4863143007123,1775.75,185.0
87,4.510585285622845,1762.25,185.0
88,4.533492732055271,1749.5,185.0
89,4.557763716965817,1744.0,185.0
90,4.580671163398243,1736.0,185.0
91,4.604124025221917,1726.75,185.0
92,4.6281223024368385,1721.75,185.0
93,4.651302456564888,1720.5,185.0
94,4.6750280260841865,1715.75,185.0
95,4.6982081802122355,1710.25,185.0
96,4.721933749731534,1705.75,185.0
97,4.744841196163959,1699.25,185.0
98,4.768839473378882,1696.0,185.0
99,4.792565042898179,1697.25,185.0
100,4.814108950852484,1701.5,185.0
101,4.8367436895892855,1705.25,185.0
102,4.860741966804208,1707.75,185.0
103,4.8836494132366335,1713.5,185.0
104,4.907374982755932,1717.25,185.0
105,4.930827844579605,1720.25,185.0
106,4.954007998707655,1726.5,185.0
107,4.977460860531329,1733.75,185.0
108,5.000913722355002,1740.25,185.0
109,5.023548461091804,1748.0,185.0
110,5.047274030611102,1759.0,185.0
111,5.070454184739152,1772.0,185.0
112,5.173264985989443,1075.25,185.0
113,5.196717847813116,1070.0,185.0
114,5.219352586549918,1067.75,185.0
115,5.2449871099385845,1080.5,185.0
116,5.2673491409797615,1095.25,185.0
117,5.29107471049906,1110.25,185.0
118,5.3150729877139815,1122.25,185.0
119,5.336889603363911,1137.25,185.0
120,5.360069757491961,1156.0,185.0
121,5.383795327011258,1173.75,185.0
122,5.405611942661188,1194.5,185.0
123,5.42961021987611,1197.25,185.0
124,5.454426620177904,1172.0,185.0
125,5.477606774305953,1141.25,185.0
126,5.502695882303372,1111.5,185.0
127,5.526694159518295,1081.0,185.0
128,5.551237852124465,1053.75,185.0
129,5.614778745204883,640.5,185.0
130,5.682410253719663,676.5,185.0
0,0,0,0
0,1.9054086693256844,406.0,190.0
1,1.9269525772799894,408.75,190.0
2,1.9441331621043088,412.0,190.0
3,1.9719493470579683,414.0,190.0
4,1.9964930396641385,415.25,190.0
5,2.0161279937490746,418.25,190.0
6,2.041217101746493,424.0,190.0
7,2.0663062097439115,426.25,190.0
8,2.102849040957543,499.5,190.0
9,2.1257564873899684,497.25,190.0
10,2.147573103039898,494.25,190.0
11,2.174298457211061,487.5,190.0
12,2.1999329805997276,484.75,190.0
13,2.288835689373189,957.25,190.0
14,2.311743135805614,978.25,190.0
15,2.33465058223804,1000.75,190.0
16,2.380738182798515,1075.5,190.0
17,2.404463752317813,1100.0,190.0
18,2.4265530756633664,1125.0,190.0
19,2.4505513528782883,1151.5,190.0
20,2.4729133839194657,1180.75,190.0
21,2.4963662457431397,1212.75,190.0
22,2.519273692175565,1248.5,190.0
23,2.542999261694863,1283.0,190.0
24,2.5656340004316642,1319.25,190.0
25,2.7063511713737074,1538.0,190.0
26,2.7783460030184735,1400.25,190.0
27,2.8026169879290195,1389.25,190.0
28,2.8266152651439413,1374.0,190.0
29,2.8503408346632395,1359.75,190.0
30,2.8746118195737855,1344.75,190.0
31,2.8980646813974595,1336.0,190.0
32,2.9226083740036297,1329.25,190.0
33,2.9455158204360554,1321.25,190.0
34,2.9703322207378497,1320.25,190.0
35,2.992966959474651,1314.0,190.0
36,3.0175106520808215,1306.25,190.0
37,3.041236221600119,1307.25,190.0
38,3.064689083423793,1309.25,190.0
39,3.0878692375518426,1308.25,190.0
40,3.112140222462389,1307.25,190.0
41,3.13477496119919,1315.25,190.0
42,3.265129239707517,2922.0,190.0
43,3.2891275169224388,2884.75,190.0
44,3.3125803787461128,2885.75,190.0
45,3.3363059482654105,2897.5,190.0
46,3.3597588100890845,2887.75,190.0
47,3.3837570873040064,2899.5,190.0
48,3.4069372414320562,2922.0,190.0
49,3.43039010325573,2944.75,190.0
50,3.454115672775028,2973.0,190.0
51,3.4778412422943257,2995.75,190.0
52,3.5012941041179997,3016.0,190.0
53,3.524474258246049,3050.25,190.0
54,3.547381704678475,3073.25,190.0
55,3.570834566502149,3095.75,190.0
56,3.5942874283258224,3130.5,190.0
57,3.6177402901494964,3165.0,190.0
58,3.64119315197317,3215.25,190.0
59,3.664918721492468,3297.0,190.0
60,3.6883715833161417,3357.25,190.0
61,3.7115517374441915,3375.75,190.0
62,3.7355500146591134,3358.75,190.0
63,3.8312704158231776,2898.0,190.0
64,3.878994262557397,2720.5,190.0
65,3.926172693900369,2572.0,190.0
66,3.9504436788109154,2506.5,190.0
67,3.973078417547717,2439.0,190.0
68,3.9968039870670147,2377.5,190.0
69,4.0208022642819365,2325.0,190.0
70,4.0701623571899015,1851.75,190.0
71,4.093342511317951,1860.5,190.0
72,4.117340788532873,1864.5,190.0
73,4.141339065747795,1854.25,190.0
74,4.16424651218022,1875.75,190.0
75,4.18742666630827,1901.25,190.0
76,4.211424943523192,1909.25,190.0
77,4.234059682259994,1934.75,190.0
78,4.2580579594749155,1935.25,190.0
79,4.281783528994214,1911.0,190.0
80,4.3057818062091355,1887.75,190.0
81,4.328689252641562,1867.5,190.0
82,4.3526875298564836,1847.0,190.0
83,4.375867683984533,1827.0,190.0
84,4.399865961199455,1812.25,190.0
85,4.424136946110001,1792.5,190.0
86,4.447589807933675,1772.75,190.0
87,4.470769962061725,1761.0,190.0
88,4.494222823885399,1749.25,190.0
89,4.518221101100321,1735.75,190.0
90,4.541673962923994,1727.25,190.0
91,4.564854117052044,1721.25,190.0
92,4.589397809658214,1713.5,190.0
93,4.61230525609064,1703.5,190.0
94,4.635758117914314,1693.75,190.0
95,4.6592109797379875,1691.25,190.0
96,4.682663841561661,1685.75,190.0
97,4.7061167033853355,1681.0,190.0
98,4.730660395991506,1681.25,190.0
99,4.754113257815179,1678.25,190.0
100,4.777566119638853,1678.75,190.0
101,4.799928150680031,1680.5,190.0
102,4.823653720199328,1679.75,190.0
103,4.846833874327378,1681.5,190.0
104,4.869741320759804,1685.0,190.0
105,4.8940123056703495,1692.0,190.0
106,4.916374336711527,1698.5,190.0
107,4.940372613926449,1701.0,190.0
108,4.964370891141371,1710.0,190.0
109,4.987278337573796,1721.5,190.0
110,5.009913076310598,1728.25,190.0
111,5.03391135352552,1735.75,190.0
112,5.057636923044818,1747.25,190.0
113,5.183355170727535,1057.5,190.0
114,5.208171571029329,1057.75,190.0
115,5.233260679026747,1064.5,190.0
116,5.255895417763549,1078.25,190.0
117,5.278802864195974,1093.0,190.0
118,5.302255726019649,1108.75,190.0
119,5.32625400323457,1123.5,190.0
120,5.348616034275747,1137.75,190.0
121,5.3723416037950456,1156.25,190.0
122,5.395249050227471,1176.5,190.0
123,5.418701912051145,1198.25,190.0
124,5.467789297263486,1156.5,190.0
125,5.492060282174032,1124.75,190.0
126,5.516331267084578,1094.0,190.0
127,5.5403295442994995,1065.0,190.0
128,5.562964283036301,1041.75,190.0
129,5.6946821000227485,707.25,190.0
0,0,0,0
0,1.681788358913911,436.75,185.0
1,1.7090591284763224,444.25,185.0
2,1.7267851286918898,450.75,185.0
3,1.75132882129806,450.75,185.0
4,1.7785995908604715,445.25,185.0
5,1.875683530502656,410.5,185.0
6,1.8966820230657129,412.0,185.0
7,1.9220438387587555,415.5,185.0
8,1.944951285191181,418.75,185.0
9,1.9654043623629895,420.5,185.0
10,1.9885845164910392,421.75,185.0
11,2.0164007014446987,424.0,185.0
12,2.0390354401815003,426.5,185.0
13,2.0758509790907556,495.75,185.0
14,2.101212794783798,494.25,185.0
15,2.1249383643030963,490.75,185.0
16,2.1451187337792805,490.5,185.0
17,2.170207841776699,486.5,185.0
18,2.3098341819362456,986.0,185.0
19,2.3327416283686713,1009.0,185.0
20,2.3793746443203947,1082.25,185.0
21,2.4009185522746996,1106.75,185.0
22,2.42546224488087,1131.75,185.0
23,2.447551568226423,1158.25,185.0
24,2.4701863069632246,1187.25,185.0
25,2.4941845841781465,1218.75,185.0
26,2.517092030610572,1252.5,185.0
27,2.5391813539561254,1287.0,185.0
28,2.5849962468209764,1367.75,185.0
29,2.609267231731523,1409.5,185.0
30,2.77480080297536,1404.75,185.0
31,2.798799080190282,1393.25,185.0
32,2.822797357405204,1374.75,185.0
33,2.846795634620126,1357.75,185.0
34,2.869975788748176,1351.0,185.0
35,2.894519481354346,1338.5,185.0
36,2.918517758569268,1325.25,185.0
37,2.941970620392942,1321.5,185.0
38,2.9651507745209913,1320.75,185.0
39,2.9888763440402895,1316.75,185.0
40,3.012056498168339,1307.0,185.0
41,3.035509359992013,1305.0,185.0
42,3.059780344902559,1308.5,185.0
43,3.083778622117481,1308.75,185.0
44,3.1064133608542823,1307.75,185.0
45,3.1304116380692046,1311.75,185.0
46,3.15331908450163,1327.25,185.0
47,3.261038624273155,2932.75,185.0
48,3.2850369014880774,2892.5,185.0
49,3.308489763311751,2858.5,185.0
50,3.3322153328310486,2870.25,185.0
51,3.355940902350347,2887.25,185.0
52,3.3791210564783967,2900.0,185.0
53,3.4025739183020702,2924.0,185.0
54,3.426572195516992,2945.0,185.0
55,3.449752349645042,2969.75,185.0
56,3.47347791916434,2994.25,185.0
57,3.497203488683638,3013.5,185.0
58,3.520656350507312,3038.0,185.0
59,3.543563796939737,3062.0,185.0
60,3.566743951067787,3091.5,185.0
61,3.5901968128914605,3124.75,185.0
62,3.6136496747151345,3158.0,185.0
63,3.637102536538808,3194.75,185.0
64,3.660555398362482,3228.5,185.0
65,3.7071884143142055,3386.5,185.0
66,3.7309139838335037,3405.75,185.0
67,3.8740855240361634,2783.5,185.0
68,3.9218093707703834,2625.75,185.0
69,3.9681696790264827,2487.0,185.0
70,3.991895248545781,2434.0,185.0
71,4.016438941151951,2370.0,185.0
72,4.040164510671249,2315.25,185.0
73,4.063890080190546,2265.5,185.0
74,4.087615649709845,2212.75,185.0
75,4.20733432808883,1855.75,185.0
76,4.23051448221688,1821.75,185.0
77,4.27687479047298,1942.75,185.0
78,4.300600359992278,1919.0,185.0
79,4.324325929511575,1897.0,185.0
80,4.347506083639625,1876.75,185.0
81,4.372049776245795,1856.75,185.0
82,4.394411807286973,1837.75,185.0
83,4.417319253719398,1820.5,185.0
84,4.44131753093432,1807.75,185.0
85,4.465315808149242,1790.0,185.0
86,4.488495962277292,1775.0,185.0
87,4.511676116405342,1761.75,185.0
88,4.535674393620264,1749.5,185.0
89,4.559399963139562,1740.75,185.0
90,4.582852824963235,1729.75,185.0
91,4.605487563700037,1724.75,185.0
92,4.629213133219335,1721.5,185.0
93,4.652665995043009,1716.25,185.0
94,4.676118856866682,1709.5,185.0
95,4.69984442638598,1706.5,185.0
96,4.723569995905279,1704.5,185.0
97,4.747022857728952,1698.75,185.0
98,4.771021134943874,1700.25,185.0
99,4.7939285813763,1697.75,185.0
100,4.816836027808725,1697.0,185.0
101,4.840016181936775,1703.75,185.0
102,4.864287166847321,1706.5,185.0
103,4.886921905584122,1714.75,185.0
104,4.909556644320924,1718.5,185.0
105,4.933009506144598,1721.75,185.0
106,4.957280491055144,1727.75,185.0
107,4.98018793748757,1733.75,185.0
108,5.003368091615619,1741.75,185.0
109,5.027366368830541,1752.0,185.0
110,5.050546522958591,1762.75,185.0
111,5.17708289372818,1078.0,185.0
112,5.201081170943102,1076.75,185.0
113,5.225352155853648,1068.5,185.0
114,5.24935043306857,1083.0,185.0
115,5.271439756414123,1098.0,185.0
116,5.294074495150925,1112.5,185.0
117,5.318618187757095,1123.5,185.0
118,5.340434803407025,1139.75,185.0
119,5.364160372926322,1160.0,185.0
120,5.387067819358748,1177.75,185.0
121,5.41106609657367,1196.75,185.0
122,5.43424625070172,1196.75,185.0
123,5.482515512827188,1133.75,185.0
124,5.506241082346485,1107.0,185.0
125,5.5299666518657835,1078.0,185.0
126,5.55423763677633,1052.0,185.0
127,5.688955238414642,677.75,185.0
0,0,0,0
0,1.7218763901706557,475.0,180.0
1,1.767963990731131,475.0,180.0
2,1.7976891295541595,471.0,180.0
3,1.8473219301577481,437.5,180.0
4,1.8724110381551666,436.0,180.0
5,1.8936822384138476,436.75,180.0
6,1.9198621771937625,436.5,180.0
7,1.94222420823494,436.0,180.0
8,1.961313746928628,437.75,180.0
9,1.9861301472304222,444.75,180.0
10,2.076669102177628,493.75,180.0
11,2.1020309178706706,488.25,180.0
12,2.1235748258249756,485.5,180.0
13,2.1931152882091247,922.25,180.0
14,2.215477319250302,937.0,180.0
15,2.2392028887696,955.0,180.0
16,2.261292212115153,974.0,180.0
17,2.2852904893300754,994.5,180.0
18,2.3068343972843803,1015.75,180.0
19,2.3534674132361038,1088.75,180.0
20,2.375829444277281,1111.75,180.0
21,2.399555013796579,1133.0,180.0
22,2.423280583315877,1158.25,180.0
23,2.4453699066614303,1187.0,180.0
24,2.469368183876352,1215.75,180.0
25,2.4920029226131537,1246.75,180.0
26,2.5154557844368273,1278.75,180.0
27,2.5378178154780047,1315.75,180.0
28,2.561543384997303,1356.25,180.0
29,2.5847235391253522,1397.75,180.0
30,2.7254407100673954,1504.5,180.0
31,2.773437264497239,1405.25,180.0
32,2.798799080190282,1384.5,180.0
33,2.822251942013956,1364.5,180.0
34,2.845432096142005,1357.25,180.0
35,2.8694303733569275,1347.75,180.0
36,2.892610527484977,1335.25,180.0
37,2.9166088046998992,1327.75,180.0
38,2.940061666523573,1324.25,180.0
39,2.964605359129743,1320.0,180.0
40,2.9875128055621687,1314.75,180.0
41,3.011511082777091,1306.5,180.0
42,3.035782067687637,1299.25,180.0
43,3.059780344902559,1298.75,180.0
44,3.0824150836393605,1301.25,180.0
45,3.106140653158658,1304.0,180.0
46,3.129048099591084,1311.5,180.0
47,3.15331908450163,1320.5,180.0
48,3.1759538232384315,1344.5,180.0
49,3.284491486096829,2926.0,180.0
50,3.3079443479205026,2892.75,180.0
51,3.331669917439801,2874.25,180.0
52,3.35485007156785,2891.25,180.0
53,3.3785756410871484,2904.0,180.0
54,3.402301210606446,2923.75,180.0
55,3.42575407243012,2944.25,180.0
56,3.449752349645042,2955.75,180.0
57,3.473205211468716,2978.75,180.0
58,3.4963853655967654,3012.25,180.0
59,3.5203836428116877,3034.25,180.0
60,3.543291089244113,3058.75,180.0
61,3.566743951067787,3091.75,180.0
62,3.5904695205870847,3124.5,180.0
63,3.6133769670195104,3158.0,180.0
64,3.6373752442344323,3198.0,180.0
65,3.660555398362482,3254.0,180.0
66,3.684008260186156,3291.0,180.0
67,3.7074611220098297,3347.25,180.0
68,3.7309139838335037,3432.5,180.0
69,3.7543668456571773,3506.75,180.0
70,3.8500872468212415,3053.75,180.0
71,3.921263955379135,2769.25,180.0
72,3.945534940289681,2695.75,180.0
73,3.9681696790264827,2632.25,180.0
74,3.9916225408501567,2562.0,180.0
75,4.015075402673831,2501.5,180.0
76,4.039346387584376,2449.5,180.0
77,4.063344664799298,2387.0,180.0
78,4.086524818927348,2335.5,180.0
79,4.1099776807510215,2293.0,180.0
80,4.13370325027032,2243.5,180.0
81,4.157974235180866,2195.0,180.0
82,4.18142709700454,2156.25,180.0
83,4.230241774521256,1885.75,180.0
84,4.25369463634493,1868.25,180.0
85,4.30005494460103,2013.25,180.0
86,4.323780514120327,1983.75,180.0
87,4.347506083639625,1965.0,180.0
88,4.371231653158923,1942.75,180.0
89,4.394684514982597,1921.75,180.0
90,4.417864669110647,1903.0,180.0
91,4.44131753093432,1884.0,180.0
92,4.464770392757995,1870.75,180.0
93,4.489314085364165,1856.25,180.0
94,4.51222153179659,1840.25,180.0
95,4.535674393620264,1827.5,180.0
96,4.560218086226434,1816.5,180.0
97,4.583398240354484,1811.25,180.0
98,4.606032979091285,1803.5,180.0
99,4.6305766716974555,1789.75,180.0
100,4.653211410434257,1786.75,180.0
101,4.676936979953555,1782.25,180.0
102,4.7006625494728524,1772.25,180.0
103,4.724388118992151,1766.0,180.0
104,4.747022857728952,1766.75,180.0
105,4.771021134943874,1766.75,180.0
106,4.794746704463172,1765.75,180.0
107,4.817108735504349,1766.5,180.0
108,4.840016181936775,1770.75,180.0
109,4.863469043760449,1775.25,180.0
110,4.887194613279747,1778.0,180.0
111,4.910374767407797,1781.25,180.0
112,4.9338276292314704,1783.75,180.0
113,4.957553198750769,1796.75,180.0
114,4.981278768270066,1807.75,180.0
115,5.003640799311244,1811.75,180.0
116,5.027366368830541,1823.25,180.0
117,5.050546522958591,1837.5,180.0
118,5.225352155853648,1109.5,180.0
119,5.318072772365847,1164.25,180.0
120,5.341525634189521,1181.75,180.0
121,5.364160372926322,1198.75,180.0
122,5.388158650141245,1215.5,180.0
123,5.411611511964918,1220.75,180.0
124,5.435882496875464,1201.5,180.0
125,5.484424466696557,1133.75,180.0
126,5.507331913128982,1105.75,180.0
127,5.53105748264828,1076.5,180.0
128,5.709681023282075,703.5,180.0
129,5.8054014244461385,713.25,180.0
130,5.827763455487316,712.0,180.0
131,5.849580071137245,722.0,180.0
0,0,0,0
0,1.5901585731842087,848.75,175.0
1,1.614974973486003,842.25,175.0
2,1.6384278353096768,841.75,175.0
3,1.662426112524599,846.25,175.0
4,1.7796904216429679,497.5,175.0
5,1.8309594684203014,455.5,175.0
6,1.8503217148096134,455.75,175.0
7,1.873229161242039,458.0,175.0
8,1.8964093153700887,462.5,175.0
9,1.9236800849325002,461.75,175.0
10,1.9482237775386704,455.25,175.0
11,1.9711312239710959,457.25,175.0
12,2.0581249788751883,496.25,175.0
13,2.0823959637857343,490.0,175.0
14,2.107485071783153,489.25,175.0
15,2.1759347033848053,923.25,175.0
16,2.1993875652084793,941.0,175.0
17,2.223113134727777,961.0,175.0
18,2.2454751657689545,978.5,175.0
19,2.2686553198970043,995.0,175.0
20,2.292653597111926,1016.5,175.0
21,2.337650366889905,1086.25,175.0
22,2.360830521017955,1109.25,175.0
23,2.383465259754756,1130.0,175.0
24,2.4058272907959335,1154.0,175.0
25,2.4292801526196075,1179.75,175.0
26,2.4513694759651607,1207.75,175.0
27,2.4750950454844585,1238.5,175.0
28,2.497457076525636,1269.0,175.0
29,2.521728061436182,1300.75,175.0
30,2.5446355078686076,1336.25,175.0
31,2.567270246605409,1376.25,175.0
32,2.590177693037835,1418.0,175.0
33,2.682080186463161,1611.5,175.0
34,2.755983971977296,1408.75,175.0
35,2.779164126105346,1400.5,175.0
36,2.8026169879290195,1382.75,175.0
37,2.8271606805351897,1366.25,175.0
38,2.849795419271991,1356.75,175.0
39,2.8740664041825372,1343.25,175.0
40,2.8977919737018354,1334.0,175.0
41,2.921244835525509,1327.75,175.0
42,2.9455158204360554,1323.25,175.0
43,2.9695140976509773,1320.5,175.0
44,2.992694251779027,1317.75,175.0
45,3.0156016982114524,1309.0,175.0
46,3.039872683121999,1301.5,175.0
47,3.0625074218588,1304.5,175.0
48,3.08568757598685,1306.75,175.0
49,3.1094131455061476,1310.5,175.0
50,3.133956838112318,1314.5,175.0
51,3.1574096999359917,1324.0,175.0
52,3.28721856305307,2938.25,175.0
53,3.311216840267992,2895.75,175.0
54,3.33494240978729,2876.25,175.0
55,3.3583952716109637,2906.75,175.0
56,3.3818481334346377,2917.0,175.0
57,3.405028287562687,2920.5,175.0
58,3.4287538570819853,2941.25,175.0
59,3.452206718905659,2963.0,175.0
60,3.4753868730337087,2987.25,175.0
61,3.4991124425530065,3011.75,175.0
62,3.5225653043766805,3042.25,175.0
63,3.545472750809106,3069.25,175.0
64,3.5689256126327797,3093.75,175.0
65,3.5915603513695813,3128.5,175.0
66,3.615285920888879,3162.5,175.0
67,3.638466075016929,3199.75,175.0
68,3.661918936840603,3254.25,175.0
69,3.6853717986642764,3312.25,175.0
70,3.7090973681835746,3367.0,175.0
71,3.732550230007248,3416.25,175.0
72,3.755730384135298,3490.75,175.0
73,3.8029088154782698,3324.5,175.0
74,3.8503599545168656,3090.75,175.0
75,3.8983565089467094,2884.5,175.0
76,3.968987802113355,2644.25,175.0
77,3.993258787023901,2583.75,175.0
78,4.016711648847575,2513.5,175.0
79,4.065799034059916,2146.5,175.0
80,4.111341219229143,2298.75,175.0
81,4.13506678874844,2256.0,175.0
82,4.159065065963363,2219.0,175.0
83,4.182245220091412,2179.5,175.0
84,4.206788912697583,2139.5,175.0
85,4.255330882518675,1860.5,175.0
86,4.278783744342348,1845.0,175.0
87,4.324325929511575,2004.25,175.0
88,4.348051499030873,1978.5,175.0
89,4.371504360854547,1955.75,175.0
90,4.395229930373845,1931.25,175.0
91,4.41813737680627,1913.5,175.0
92,4.4418629463255686,1899.75,175.0
93,4.465315808149242,1881.5,175.0
94,4.48904137766854,1869.0,175.0
95,4.511948824100966,1864.25,175.0
96,4.535674393620264,1843.75,175.0
97,4.559399963139562,1828.25,175.0
98,4.58312553265886,1819.25,175.0
99,4.606032979091285,1814.0,175.0
100,4.6297585486105834,1811.5,175.0
101,4.653484118129881,1798.5,175.0
102,4.676391564562307,1789.25,175.0
103,4.700117134081605,1787.0,175.0
104,4.723569995905279,1779.0,175.0
105,4.747022857728952,1772.25,175.0
106,4.771293842639499,1774.25,175.0
107,4.794201289071924,1773.25,175.0
108,4.816836027808725,1773.0,175.0
109,4.840288889632399,1777.5,175.0
110,4.864014459151697,1781.75,175.0
111,4.886376490192874,1792.0,175.0
112,4.909829352016549,1800.25,175.0
113,4.933282213840222,1803.0,175.0
114,4.956735075663896,1809.25,175.0
115,4.980460645183194,1816.5,175.0
116,5.003913507006867,1820.0,175.0
117,5.026548245743669,1827.75,175.0
118,5.050273815262967,1838.25,175.0
119,5.073726677086641,1851.5,175.0
120,5.2482596022860735,1124.0,175.0
121,5.36334224983945,1204.75,175.0
122,5.387613234749996,1222.25,175.0
123,5.410520681182422,1225.0,175.0
124,5.434791666092968,1201.75,175.0
125,5.4822428051315635,1133.75,175.0
126,5.507059205433358,1105.75,175.0
127,5.53105748264828,1077.0,175.0
128,5.802947055185522,718.0,175.0
129,5.825581793922323,711.0,175.0
130,5.849580071137245,713.5,175.0
0,0,0,0
0,1.6152476811816272,883.25,170.0
1,1.6403367891790457,881.5,170.0
2,1.662971527915847,879.5,170.0
3,1.7090591284763224,880.25,170.0
4,1.7325119902999961,886.25,170.0
5,1.7565102675149182,893.25,170.0
6,1.7802358370342162,892.25,170.0
7,1.8042341142491383,889.0,170.0
8,1.8985909769350817,519.0,170.0
9,1.9204075925850108,508.25,170.0
10,1.942769623626188,510.5,170.0
11,1.9697676854929753,510.75,170.0
12,1.9921297165341527,503.5,170.0
13,2.036035655529635,504.75,170.0
14,2.061942886613926,512.25,170.0
15,2.130937933606827,983.75,170.0
16,2.1538453800392525,995.25,170.0
17,2.1759347033848053,1009.5,170.0
18,2.1996602729041035,1024.0,170.0
19,2.222295011640905,1037.5,170.0
20,2.246293288855827,1051.5,170.0
21,2.268109904505756,1067.0,170.0
22,2.292653597111926,1085.25,170.0
23,2.315561043544352,1103.25,170.0
24,2.339013905368026,1124.0,170.0
25,2.3621940594960753,1146.0,170.0
26,2.3856469213197493,1169.25,170.0
27,2.408281660056551,1194.75,170.0
28,2.430916398793352,1221.5,170.0
29,2.4535511375301535,1248.5,170.0
30,2.4767312916582034,1276.5,170.0
31,2.500184153481877,1308.0,170.0
32,2.523909723001175,1342.5,170.0
33,2.545726338651104,1379.75,170.0
34,2.5691792004747778,1419.75,170.0
35,2.6155395087308775,1516.0,170.0
36,2.735258187109863,1419.5,170.0
37,2.784345572322204,1279.25,170.0
38,2.8312512959695515,1356.25,170.0
39,2.8544314500976014,1348.5,170.0
40,2.8789751427037715,1342.25,170.0
41,2.901337173744949,1330.0,170.0
42,2.925608158655495,1322.0,170.0
