num,angle,distance,servo
13,4.018620602716944,389.25,117.0
14,4.0415280491493695,389.25,117.0
15,4.068253403320533,390.25,117.0
16,4.095524172882944,391.0,117.0
17,4.115704542359128,392.25,117.0
18,4.144611558095284,394.25,117.0
19,4.163973804484597,396.75,117.0
20,4.191244574047008,399.5,117.0
21,4.213061189696937,403.25,117.0
22,4.2356959284337385,407.0,117.0
23,4.265693774952391,410.5,117.0
24,4.283692482863582,415.0,117.0
25,4.312599498599739,421.0,117.0
26,4.333870698858419,428.0,117.0
27,4.366050206942065,651.0,117.0
28,4.43668150010871,430.25,117.0
29,4.457679992671768,430.0,117.0
30,4.4863143007123,431.5,117.0
31,4.506494670188483,435.0,117.0
32,4.534038147446519,439.5,117.0
33,4.559672670835186,445.5,117.0
34,4.961916521880754,215.25,117.0
35,5.007185999354357,217.5,117.0
36,5.032002399656151,220.0,117.0
37,5.039365507438003,222.75,117.0
38,5.08163520025974,225.75,117.0
39,5.106451600561535,229.0,117.0
40,5.111360339082768,232.5,117.0
41,5.156084401165123,235.75,117.0
42,5.461244312568507,138.75,117.0
43,5.495605482217145,135.25,117.0
44,5.48796966673967,131.5,117.0
45,5.552874098298209,128.5,117.0
46,5.568691144644408,126.0,117.0
47,5.562418867645053,123.25,117.0
48,5.593234837250578,120.5,117.0
0,3.77509263052461,399.75,108.0
1,3.801817984695773,394.0,108.0
2,3.827179800388816,391.75,108.0
3,3.849269123734369,393.0,108.0
4,3.873540108644915,395.5,108.0
5,3.897811093555461,400.0,108.0
6,3.923718324639752,407.25,108.0
7,4.001985433283873,584.75,108.0
8,4.055981557017447,566.0,108.0
9,4.080797957319242,576.75,108.0
10,4.103432696056044,589.25,108.0
11,4.126067434792844,598.0,108.0
12,4.153610912050881,606.0,108.0
13,4.174063989222689,617.25,108.0
14,4.1983349741332345,629.25,108.0
15,4.223151374435029,635.5,108.0
16,4.317235529425348,797.0,108.0
17,4.341233806640271,783.0,108.0
18,4.369322699289555,771.0,108.0
19,4.3935936842001,760.25,108.0
20,4.417591961415023,751.0,108.0
21,4.4426810694124415,743.25,108.0
22,4.495040946972271,2303.0,108.0
23,4.520130054969689,2299.75,108.0
24,4.65539307199925,1204.5,108.0
25,5.282620771934712,509.75,108.0
26,5.304437387584641,507.75,108.0
27,5.329526495582059,509.0,108.0
28,5.354342895883854,510.5,108.0
29,5.376159511533783,517.25,108.0
30,5.4034302810961945,518.75,108.0
31,5.428246681397989,519.75,108.0
32,5.454426620177904,520.0,108.0
33,5.47733406661033,520.25,108.0
34,5.499968805347131,528.25,108.0
35,5.5482380674725995,552.0,108.0
36,5.577963206295627,542.5,108.0
37,5.60332502198867,535.25,108.0
38,5.624050806856103,532.5,108.0
39,5.704226869369593,497.75,108.0
40,6.093926166416451,579.0,108.0
0,3.8064540155213833,418.0,99.0
1,3.8375426928225322,413.5,99.0
2,3.8634499239068227,411.5,99.0
3,3.8841757087742557,411.25,99.0
4,3.9084466936848017,412.25,99.0
5,3.9321722632041,415.5,99.0
6,3.956988663505894,418.75,99.0
7,3.985622971546426,422.75,99.0
8,4.099342080621682,501.25,99.0
9,4.1203405731847385,497.0,99.0
10,4.150338419703391,496.25,99.0
11,4.588579686571342,1484.0,99.0
12,4.688117995474143,1546.25,99.0
13,4.71238898038469,1549.5,99.0
14,4.736659965295236,1551.25,99.0
15,4.761749073292655,1551.75,99.0
16,4.787110888985697,1554.0,99.0
17,4.81056375080937,1557.25,99.0
18,4.836470981893662,1561.5,99.0
19,4.861287382195456,1570.25,99.0
20,4.885285659410378,1577.5,99.0
21,5.6946821000227485,528.25,99.0
22,5.718134961846422,513.75,99.0
23,5.743769485235089,506.25,99.0
24,5.801310809011777,849.5,99.0
25,5.825581793922323,839.5,99.0
26,5.852034440397862,831.25,99.0
27,5.968753334124983,550.75,99.0
28,5.993024319035529,545.5,99.0
29,6.016204473163579,544.25,99.0
30,6.1190152744138695,540.5,99.0
0,3.8822667549048866,441.5,90.0
1,3.911719186032291,433.25,90.0
2,3.9318995555084757,430.5,90.0
3,3.9561705404190217,430.0,90.0
4,3.985350263850802,430.25,90.0
5,4.006621464109482,432.5,90.0
6,4.034437649063142,437.0,90.0
7,4.053799895452454,441.75,90.0
8,4.076980049580504,450.25,90.0
9,4.388412237983243,1761.25,90.0
10,4.412683222893788,1768.75,90.0
11,4.438045038586831,1773.5,90.0
12,4.463679561975498,1766.0,90.0
13,4.488223254581668,1739.0,90.0
14,4.514403193361583,1697.25,90.0
15,4.5389468859677535,1695.25,90.0
16,4.590215932745087,1621.75,90.0
17,4.615032333046881,1597.5,90.0
18,4.640394148739924,1597.25,90.0
19,4.664392425954846,1597.5,90.0
20,4.689481533952264,1597.5,90.0
21,4.715388765036555,1597.25,90.0
22,4.739659749947101,1599.25,90.0
23,4.765566981031392,1603.0,90.0
24,4.78929255055069,1606.25,90.0
25,4.8135635354612365,1615.75,90.0
26,4.838925351154279,1625.0,90.0
27,4.863469043760449,1630.0,90.0
28,4.888285444062244,1636.75,90.0
29,4.913374552059662,1644.5,90.0
30,4.937918244665832,1655.5,90.0
31,5.013458276353711,1655.0,90.0
32,5.037456553568633,1675.75,90.0
33,5.619960191421741,587.75,90.0
34,5.644231176332287,575.5,90.0
35,5.66959299202533,570.5,90.0
36,5.857761302005969,831.5,90.0
37,5.882304994612139,823.75,90.0
38,5.907121394913933,815.25,90.0
39,5.933574041389472,808.0,90.0
40,5.959481272473763,801.25,90.0
41,5.9829341342974365,795.5,90.0
42,6.008568657686103,790.5,90.0
43,6.098834904937685,557.75,90.0
0,4.021347679673185,502.25,81.0
1,4.050254695409341,497.25,81.0
2,4.071798603363646,495.5,81.0
3,4.09988749601293,501.75,81.0
4,4.2348778053468665,664.25,81.0
5,4.287783098297944,625.5,81.0
6,4.313963037077859,616.25,81.0
7,4.337688606597157,609.0,81.0
8,4.365777499246441,606.25,81.0
9,4.389775776461363,605.75,81.0
10,4.416228422936902,608.25,81.0
11,4.43859045397808,613.25,81.0
12,4.46586122354049,618.0,81.0
13,4.487132423799172,622.75,81.0
14,4.539219593663377,625.0,81.0
15,4.663301595172349,1732.0,81.0
16,4.688390703169768,1730.0,81.0
17,4.71238898038469,1734.75,81.0
18,4.737750796077733,1738.0,81.0
19,4.762839904075151,1740.5,81.0
20,4.788201719768193,1749.25,81.0
21,4.812745412374364,1755.5,81.0
22,4.8367436895892855,1763.0,81.0
23,4.861832797586704,1777.25,81.0
24,4.886921905584122,1792.5,81.0
25,4.9122837212771655,1806.0,81.0
26,4.987278337573796,1825.25,81.0
27,5.0110039070930945,1827.5,81.0
28,5.036638430481761,1852.0,81.0
29,5.0611821230879315,1872.0,81.0
30,5.985661211253678,801.5,81.0
31,6.0107503192510965,794.25,81.0
32,6.035839427248515,788.25,81.0
33,6.062837489115302,783.25,81.0
34,6.087653889417097,779.25,81.0
35,6.114106535892636,776.25,81.0
36,6.1372866900206855,773.0,81.0
0,3.9288997708566105,1951.5,72.0
1,3.977987156068951,1913.0,72.0
2,4.003894387153242,1881.0,72.0
3,4.202698297263221,2034.0,72.0
4,4.527765870447165,1992.75,72.0
5,4.552582270748959,1983.25,72.0
6,4.577671378746378,1980.5,72.0
7,4.602760486743796,1978.5,72.0
8,4.627849594741215,1977.5,72.0
9,4.652393287347385,1970.0,72.0
10,4.6783005184316755,1964.75,72.0
11,4.70311691873347,1968.75,72.0
12,4.727933319035264,1975.75,72.0
13,4.752749719337059,1980.75,72.0
14,4.777838827334477,1984.75,72.0
15,4.801018981462527,1995.5,72.0
16,4.825835381764321,2020.75,72.0
17,4.850379074370491,2047.5,72.0
18,4.875740890063534,2062.25,72.0
19,4.90001187497408,2073.25,72.0
20,4.9251009829714985,2087.75,72.0
21,4.950190090968917,2100.75,72.0
22,4.974733783575087,2123.75,72.0
23,5.135085908602067,1115.25,72.0
24,5.161265847381982,1097.0,72.0
25,5.184718709205655,1090.25,72.0
26,5.20953510950745,1100.5,72.0
27,5.235169632896116,1111.0,72.0
28,5.259713325502287,1122.75,72.0
29,5.2856205565865775,1138.75,72.0
30,6.122287766761359,777.0,72.0
0,3.830452292736305,2435.0,63.0
1,3.855814108429348,2369.75,63.0
2,3.8814486318180146,2303.0,63.0
3,3.906810447511057,2236.75,63.0
4,3.9321722632041,2178.75,63.0
5,3.957534078897142,2125.5,63.0
6,3.980714233025192,2085.25,63.0
7,4.077252757276129,2775.25,63.0
8,4.102341865273547,2749.0,63.0
9,4.127703680966589,2707.25,63.0
10,4.153065496659632,2678.25,63.0
11,4.1776091892658025,2654.5,63.0
12,4.203243712654469,2597.75,63.0
13,4.228060112956263,2538.25,63.0
14,4.25369463634493,2490.5,63.0
15,4.278511036646725,2449.25,63.0
16,4.303872852339767,2406.75,63.0
17,4.329507375728434,2366.25,63.0
18,4.354051068334604,2336.25,63.0
19,4.379140176332022,2305.5,63.0
20,4.403956576633817,2281.0,63.0
21,4.429591100022484,2251.75,63.0
22,4.454680208019902,2223.5,63.0
23,4.479496608321696,2196.5,63.0
24,4.504313008623491,2173.0,63.0
25,4.529674824316533,2155.5,63.0
26,4.555036640009576,2139.25,63.0
27,4.580125748006995,2126.25,63.0
28,4.605214856004413,2107.25,63.0
29,4.630303964001832,2090.25,63.0
30,4.655120364303626,2081.0,63.0
31,4.679664056909796,2074.5,63.0
32,4.704753164907214,2064.75,63.0
33,4.730114980600257,2055.5,63.0
34,4.7554767962933,2049.0,63.0
35,4.779475073508221,2043.5,63.0
36,4.80320064302752,2041.75,63.0
37,4.828562458720563,2042.25,63.0
38,4.853106151326733,2042.5,63.0
39,4.8787406747154,2041.0,63.0
40,4.90328436732157,2042.0,63.0
41,4.928100767623364,2043.25,63.0
42,4.953189875620782,2045.5,63.0
43,5.032275107351776,1519.25,63.0
44,5.057364215349194,1517.5,63.0
45,5.08163520025974,1511.25,63.0
46,5.10617889286591,1523.5,63.0
47,5.131540708558953,1533.25,63.0
48,5.26789455637101,928.75,63.0
49,5.2943472028465495,940.25,63.0
50,5.31889089545272,952.25,63.0
51,5.342616464972017,964.5,63.0
52,6.078654535461501,787.5,63.0
53,6.104016351154543,781.5,63.0
0,3.9654426020702416,2775.25,54.0
1,3.990804417763284,2699.5,54.0
2,4.0415280491493695,2550.0,54.0
3,4.067162572538036,2488.75,54.0
4,4.09197897283983,2432.0,54.0
5,4.1178862039241215,2373.75,54.0
6,4.142702604225915,2322.25,54.0
7,4.168609835310207,2275.5,54.0
8,4.193698943307625,2229.75,54.0
9,4.219606174391916,2188.5,54.0
10,4.244149866998086,2153.0,54.0
11,4.269511682691129,2121.5,54.0
12,4.294873498384171,2084.5,54.0
13,4.320235314077214,2053.75,54.0
14,4.3455971297702565,2033.0,54.0
15,4.370958945463299,2008.75,54.0
16,4.396048053460717,1983.25,54.0
17,4.421137161458136,1959.5,54.0
18,4.44595356175993,1935.75,54.0
19,4.471860792844221,1915.75,54.0
20,4.496404485450391,1899.5,54.0
21,4.522039008839058,1883.25,54.0
22,4.547673532227725,1873.25,54.0
23,4.571944517138271,1862.25,54.0
24,4.597851748222562,1845.0,54.0
25,4.622668148524356,1831.25,54.0
26,4.648575379608647,1820.75,54.0
27,4.673119072214817,1816.25,54.0
28,4.697935472516612,1812.5,54.0
29,4.723569995905279,1807.75,54.0
30,4.7483863962070725,1805.25,54.0
31,4.774020919595739,1796.0,54.0
32,4.797473781419414,1792.0,54.0
33,4.822290181721208,1794.5,54.0
34,4.847379289718626,1794.25,54.0
35,4.872741105411669,1797.75,54.0
36,4.897830213409088,1802.0,54.0
37,4.922373906015258,1808.5,54.0
38,4.946644890925803,1814.25,54.0
39,4.9720067066188465,1817.25,54.0
40,4.997368522311889,1823.75,54.0
41,5.075908338651634,1427.25,54.0
42,5.127450093124591,1351.5,54.0
43,5.209807817203074,981.5,54.0
44,5.289438464325315,875.75,54.0
45,5.313436741540237,870.25,54.0
0,4.02898349515066,2374.0,45.0
1,4.054345310843702,2322.0,45.0
2,4.080252541927994,2267.75,45.0
3,4.105068942229788,2207.25,45.0
4,4.130976173314079,2157.75,45.0
5,4.156337989007121,2119.0,45.0
6,4.18142709700454,2085.25,45.0
7,4.207607035784455,2049.25,45.0
8,4.232423436086249,2010.0,45.0
9,4.257785251779292,1980.5,45.0
10,4.283692482863582,1953.5,45.0
11,4.3082361754697525,1920.75,45.0
12,4.334688821945292,1892.75,45.0
13,4.359505222247086,1869.75,45.0
14,4.3837762071576325,1848.25,45.0
15,4.409410730546299,1830.0,45.0
16,4.4347725462393415,1814.25,45.0
17,4.45986165423676,1795.0,45.0
18,4.485496177625427,1776.5,45.0
19,4.5103125779272215,1757.0,45.0
20,4.535674393620264,1743.25,45.0
21,4.561581624704555,1737.5,45.0
22,4.586398025006349,1729.0,45.0
23,4.611214425308144,1718.5,45.0
24,4.636030825609938,1711.75,45.0
25,4.661392641302981,1703.0,45.0
26,4.687572580082896,1693.75,45.0
27,4.712116272689066,1688.5,45.0
28,4.73693267299086,1686.75,45.0
29,4.762294488683903,1685.25,45.0
30,4.787656304376945,1683.75,45.0
31,4.81056375080937,1684.75,45.0
32,4.8359255665024135,1684.25,45.0
33,4.861832797586704,1682.75,45.0
34,4.885831074801627,1688.25,45.0
35,4.911738305885917,1695.5,45.0
36,4.936554706187711,1703.0,45.0
37,4.961098398793882,1707.75,45.0
38,4.986187506791301,1714.25,45.0
39,5.010731199397471,1725.5,45.0
40,5.035547599699265,1731.75,45.0
41,5.060909415392308,1740.5,45.0
42,5.085725815694102,1751.75,45.0
43,5.111360339082768,1762.75,45.0
44,5.135904031688939,1777.25,45.0
45,5.2482596022860735,1008.5,45.0
46,5.272803294892244,1015.0,45.0
0,4.151156542790263,1886.0,36.0
1,4.201607466480724,2006.0,36.0
2,4.227514697565015,1969.75,36.0
3,4.27960186742922,1722.5,36.0
4,4.304690975426639,1703.5,36.0
5,4.329780083424058,1684.75,36.0
6,4.379140176332022,1818.75,36.0
7,4.4036838689381925,1797.75,36.0
8,4.429318392326859,1773.75,36.0
9,4.455225623411151,1757.25,36.0
10,4.480042023712945,1742.0,36.0
11,4.505676547101611,1729.75,36.0
12,4.53076565509903,1721.0,36.0
13,4.556400178487697,1707.0,36.0
14,4.582034701876363,1694.0,36.0
15,4.607123809873782,1684.5,36.0
16,4.632485625566824,1678.0,36.0
17,4.657847441259867,1676.25,36.0
18,4.682663841561661,1671.5,36.0
19,4.708025657254704,1664.25,36.0
20,4.733114765252123,1658.5,36.0
21,4.759021996336413,1658.0,36.0
22,4.783020273551335,1658.75,36.0
23,4.80783667385313,1658.25,36.0
24,4.8323803664593,1659.25,36.0
25,4.85828759754359,1662.25,36.0
26,4.882558582454137,1665.25,36.0
27,4.907647690451555,1669.0,36.0
28,4.933009506144598,1676.0,36.0
29,4.958098614142017,1685.0,36.0
30,4.983187722139435,1690.75,36.0
31,5.008549537832478,1695.75,36.0
32,5.03391135352552,1709.5,36.0
33,5.058182338436066,1721.75,36.0
34,5.084089569520357,1730.75,36.0
35,5.1080878467352795,1747.0,36.0
36,5.165629170511967,1229.5,36.0
0,4.076161926493632,2320.5,36.0
1,4.101523742186674,2266.5,36.0
2,4.1274309732709655,2206.75,36.0
3,4.152520081268384,2162.5,36.0
4,4.178154604657051,2125.0,36.0
5,4.203243712654469,2080.25,36.0
6,4.2294236514343835,2048.0,36.0
7,4.254512759431802,2022.75,36.0
8,4.280419990516093,1987.75,36.0
9,4.305509098513512,1956.25,36.0
10,4.331416329597802,1927.5,36.0
11,4.357050852986469,1904.5,36.0
12,4.381049130201391,1883.25,36.0
13,4.407501776676931,1862.0,36.0
14,4.4323181769787245,1841.25,36.0
15,4.457407284976143,1825.0,36.0
16,4.482769100669186,1816.5,36.0
17,4.507858208666605,1797.0,36.0
18,4.533492732055271,1774.5,36.0
19,4.55994537853081,1760.25,36.0
20,4.584216363441357,1749.75,36.0
21,4.609305471438775,1744.0,36.0
22,4.635212702523066,1735.75,36.0
23,4.661119933607356,1728.5,36.0
24,4.686209041604775,1723.5,36.0
25,4.711298149602193,1714.25,36.0
26,4.73693267299086,1710.0,36.0
27,4.762294488683903,1711.0,36.0
28,4.787383596681321,1712.75,36.0
29,4.810291043113747,1712.0,36.0
30,4.83565285880679,1711.25,36.0
31,4.86156008989108,1714.5,36.0
32,4.885831074801627,1715.75,36.0
33,4.911465598190293,1714.5,36.0
34,4.935736583100839,1719.0,36.0
35,4.961098398793882,1725.0,36.0
36,4.986732922182548,1730.75,36.0
37,5.0118220301799665,1740.25,36.0
38,5.036365722786138,1751.5,36.0
39,5.06172753847918,1762.5,36.0
40,5.116541785299627,1360.25,36.0
41,5.1408127702101725,1366.25,36.0
42,5.165629170511967,1391.0,36.0
43,5.222079663506159,1101.75,36.0
44,5.2752576641528615,1024.75,36.0
45,5.299255941367783,1018.75,36.0
0,4.012075618021965,2759.0,45.0
1,4.037437433715008,2690.5,45.0
2,4.062526541712426,2620.5,45.0
3,4.087888357405468,2551.0,45.0
4,4.112977465402888,2493.75,45.0
5,4.138884696487178,2439.5,45.0
6,4.163973804484597,2385.25,45.0
7,4.189062912482015,2337.0,45.0
8,4.214697435870682,2289.5,45.0
9,4.240604666954972,2250.0,45.0
10,4.266239190343639,2208.5,45.0
11,4.290782882949809,2166.75,45.0
12,4.316417406338476,2141.25,45.0
13,4.342051929727143,2116.75,45.0
14,4.367413745420186,2091.25,45.0
15,4.390593899548235,2069.5,45.0
16,4.41677383832815,2044.0,45.0
17,4.441590238629945,2027.25,45.0
18,4.466679346627363,2004.5,45.0
19,4.49231387001603,1977.5,45.0
20,4.5168575626222,1965.75,45.0
21,4.542764793706491,1946.5,45.0
22,4.5675811940082856,1927.5,45.0
23,4.592943009701328,1919.5,45.0
24,4.6177594100031225,1908.25,45.0
25,4.642848518000541,1895.0,45.0
26,4.668483041389208,1884.5,45.0
27,4.693026733995378,1876.5,45.0
28,4.719206672775293,1869.5,45.0
29,4.743204949990215,1865.25,45.0
30,4.769112181074505,1863.75,45.0
31,4.7939285813763,1860.0,45.0
32,4.816563320113102,1861.5,45.0
33,4.842197843501768,1860.5,45.0
34,4.867014243803562,1855.75,45.0
35,4.892103351800981,1859.0,45.0
36,4.916647044407151,1866.0,45.0
37,4.941190737013321,1873.0,45.0
38,4.966552552706364,1875.0,45.0
39,4.991641660703783,1880.5,45.0
40,5.0709996001304,1395.0,45.0
41,5.096634123519066,1392.5,45.0
42,5.121450523820861,1397.5,45.0
43,5.145448801035783,1409.5,45.0
44,5.202717417116847,978.75,45.0
45,5.283984310412833,892.0,45.0
46,5.309346126105876,880.0,45.0
47,5.334435234103294,883.5,45.0
0,4.028165372063787,1956.0,54.0
1,4.053254480061207,1923.0,54.0
2,4.078070880363001,1895.5,54.0
3,4.103705403751667,1870.25,54.0
4,4.128521804053462,1837.5,54.0
5,4.153610912050881,1826.0,54.0
6,4.250422143997441,2391.25,54.0
7,4.274693128907987,2378.75,54.0
8,4.30005494460103,2364.0,54.0
9,4.325416760294072,2341.0,54.0
10,4.35050586829149,2316.25,54.0
11,4.3750495608976605,2312.25,54.0
12,4.400411376590704,2314.0,54.0
13,4.425500484588122,2306.0,54.0
14,4.4505895925855405,2295.25,54.0
15,4.475133285191711,2291.5,54.0
16,4.500222393189129,2287.75,54.0
17,4.525311501186548,2275.25,54.0
18,4.550127901488342,2271.75,54.0
19,4.575762424877008,2264.25,54.0
20,4.600578825178803,2244.0,54.0
21,4.625122517784973,2231.75,54.0
22,4.650211625782392,2220.5,54.0
23,4.675573441475434,2204.5,54.0
24,4.700935257168477,2195.75,54.0
25,4.7252062420790235,2187.0,54.0
26,4.750568057772066,2175.25,54.0
27,4.775929873465109,2169.5,54.0
28,4.799382735288782,2162.25,54.0
29,4.824199135590576,2161.0,54.0
30,4.849833658979243,2167.75,54.0
31,4.874377351585413,2168.75,54.0
32,4.898921044191583,2162.0,54.0
33,4.924010152189002,2161.25,54.0
34,4.948826552490797,2167.75,54.0
35,5.053273599914832,1589.5,54.0
36,5.1094513852134,1164.5,54.0
37,5.133722370123946,1147.75,54.0
38,5.1590841858169885,1156.5,54.0
39,5.240351079112974,970.5,54.0
40,5.263803940936648,978.5,54.0
41,5.288347633542818,989.75,54.0
42,5.3142548646271095,1001.5,54.0
43,5.338253141842031,1013.75,54.0
44,6.075382043114011,788.5,54.0
45,6.10047115111143,784.75,54.0
46,6.126651089891345,780.25,54.0
0,3.839724354387525,2310.25,63.0
1,3.966533432852738,1837.75,63.0
2,3.9924406639370287,1803.25,63.0
3,4.042618879931866,1655.0,63.0
4,4.06743528023366,1689.0,63.0
5,4.190426450960135,2009.75,63.0
6,4.642303102609293,1904.5,63.0
7,4.6679376259979595,1906.5,63.0
8,4.693026733995378,1904.5,63.0
9,4.717570426601548,1906.75,63.0
10,4.742659534598967,1912.75,63.0
11,4.7674759349007605,1920.75,63.0
12,4.792292335202555,1930.0,63.0
13,4.815472489330605,1946.5,63.0
14,4.840016181936775,1955.5,63.0
15,4.865105289934194,1963.5,63.0
16,4.889921690235988,1976.75,63.0
17,4.915283505929031,1989.25,63.0
18,5.097997661997187,1207.75,63.0
19,5.1487212933832724,1173.75,63.0
20,5.17244686290257,1183.25,63.0
21,5.1980813862912365,1193.25,63.0
22,5.222897786593031,1204.0,63.0
23,6.062292073724054,787.75,63.0
24,6.088199304808345,782.25,63.0
25,6.113833828197012,777.5,63.0
26,6.1381048131075575,775.0,63.0
0,3.918536878422894,475.5,72.0
1,3.9460803556809294,464.75,72.0
2,3.9706240482870996,460.0,72.0
3,3.995440448588894,459.75,72.0
4,4.021893095064433,461.5,72.0
5,4.043709710714363,466.0,72.0
6,4.067162572538036,475.0,72.0
7,4.181972512395788,638.5,72.0
8,4.205425374219462,639.75,72.0
9,4.232696143781873,635.25,72.0
10,4.256149005605547,624.0,72.0
11,4.283147067472334,618.75,72.0
12,4.306327221600384,621.75,72.0
13,4.333052575771547,627.5,72.0
14,4.357050852986469,637.25,72.0
15,4.501313223971626,2427.5,72.0
16,4.526402331969044,2394.0,72.0
17,4.551491439966463,2365.0,72.0
18,4.606305686786909,1705.0,72.0
19,4.631122087088704,1678.75,72.0
20,4.656211195086122,1680.0,72.0
21,4.681027595387917,1680.5,72.0
22,4.705298580298463,1680.0,72.0
23,4.730660395991506,1685.25,72.0
24,4.756022211684548,1689.75,72.0
25,4.781111319681966,1695.5,72.0
26,4.8048368892012645,1699.5,72.0
27,4.828835166416186,1705.5,72.0
28,4.853924274413605,1717.0,72.0
29,4.879013382411023,1725.75,72.0
30,4.90328436732157,1733.5,72.0
31,4.978278983618201,1743.5,72.0
32,5.003368091615619,1751.5,72.0
33,5.974207488037465,800.5,72.0
34,5.998205765252387,795.25,72.0
35,6.024112996336678,789.0,72.0
36,6.048383981247224,784.25,72.0
37,6.076200166200884,780.0,72.0
38,6.098834904937685,776.75,72.0
39,6.12365130523948,773.25,72.0
0,3.8836302933830074,417.5,81.0
1,3.9081739859891775,411.5,81.0
2,3.9368082940297096,409.0,81.0
3,3.963260940505249,408.75,81.0
4,3.983714017677057,411.25,81.0
5,4.006894171805107,418.0,81.0
6,4.285328729037327,724.5,81.0
7,4.309054298556625,744.25,81.0
8,4.365232083855193,1741.0,81.0
9,4.438045038586831,1830.5,81.0
10,4.4634068542798735,1795.25,81.0
11,4.488768669972917,1767.0,81.0
12,4.514403193361583,1722.5,81.0
13,4.591034055831959,1601.75,81.0
14,4.616123163829378,1576.75,81.0
15,4.6401214410442995,1575.25,81.0
16,4.6654832567373425,1573.75,81.0
17,4.690845072430385,1574.75,81.0
18,4.716206888123428,1574.5,81.0
19,4.741023288425222,1576.25,81.0
20,4.765566981031392,1581.75,81.0
21,4.791201504420059,1585.0,81.0
22,4.815472489330605,1587.75,81.0
23,4.839198058849902,1592.75,81.0
24,4.864287166847321,1598.75,81.0
25,4.889921690235988,1604.0,81.0
26,4.914192675146534,1617.25,81.0
27,4.939554490839576,1631.5,81.0
28,5.013458276353711,1629.75,81.0
29,5.039092799742378,1646.25,81.0
30,5.0630910769573,1667.5,81.0
31,5.4885150821309185,657.0,81.0
32,5.513058774737089,639.5,81.0
33,5.540602251995124,628.75,81.0
34,5.805674132141763,850.0,81.0
35,5.832126778617302,840.0,81.0
36,5.855306932745352,831.0,81.0
37,5.8817595792208905,823.0,81.0
38,5.907939518000806,814.25,81.0
39,5.931665087520104,807.5,81.0
40,5.958663149386891,801.5,81.0
41,5.984024965079933,794.75,81.0
42,6.00829594999048,789.75,81.0
43,6.100198443415806,549.0,81.0
44,6.121469643674486,554.25,81.0
0,3.760911830352156,798.75,90.0
1,3.8729946932536667,573.25,90.0
2,3.973078417547717,382.5,90.0
3,4.001985433283873,376.0,90.0
4,4.0224385104556815,372.5,90.0
5,4.054072603148079,371.5,90.0
6,4.071253187972398,372.5,90.0
7,4.094978757491695,375.5,90.0
8,4.122794942445355,381.5,90.0
9,4.144611558095284,391.0,90.0
10,4.200789343393852,548.25,90.0
11,4.569490147877654,706.0,90.0
12,4.594306548179448,695.0,90.0
13,4.620759194654988,683.5,90.0
14,4.645575594956782,674.5,90.0
15,4.671482826041073,670.5,90.0
16,4.695753810951619,669.75,90.0
17,4.721115626644662,670.5,90.0
18,4.8716502746291726,1570.5,90.0
19,5.2258975712448965,1271.0,90.0
20,5.251532094633563,1264.0,90.0
21,5.838671763312281,833.0,90.0
22,5.864851702092196,824.25,90.0
23,5.92811988747699,577.75,90.0
24,5.952118164691912,569.75,90.0
25,5.977752688080579,555.75,90.0
26,6.0074778269036075,546.75,90.0
27,6.0298398579447845,544.0,90.0
28,6.13428690536882,538.75,90.0
29,6.156648936409997,533.25,90.0
0,3.696825521880489,705.25,99.0
1,3.721641922182284,703.0,99.0
2,3.7693657689165034,750.75,99.0
3,3.7941821692182978,747.75,99.0
4,3.877630724079277,623.25,99.0
5,3.928081647769738,585.0,99.0
6,4.030892449020029,378.5,99.0
7,4.053799895452454,371.25,99.0
8,4.080797957319242,367.5,99.0
9,4.111886634620391,365.5,99.0
10,4.128794511749086,363.75,99.0
11,4.161246727528355,362.0,99.0
12,4.18469958935203,360.5,99.0
13,4.213333897392562,360.5,99.0
14,4.2356959284337385,361.0,99.0
15,4.259148790257412,361.0,99.0
16,4.288328513689192,361.25,99.0
17,4.307963467774129,362.25,99.0
18,4.331143621902179,364.5,99.0
19,4.356505437595221,366.75,99.0
20,4.379412884027647,369.25,99.0
21,4.41077426902442,372.5,99.0
22,4.430954638500604,376.75,99.0
23,4.454407500324278,382.25,99.0
24,4.476769531365456,389.0,99.0
25,4.499676977797881,397.25,99.0
26,4.521220885752186,406.75,99.0
27,4.602760486743796,1608.0,99.0
28,4.869468613064179,329.75,99.0
29,4.888285444062244,333.5,99.0
30,4.910647475103421,338.25,99.0
31,4.933282213840222,343.25,99.0
32,4.955098829490151,348.5,99.0
33,4.981006060574442,354.0,99.0
34,5.010458491701846,359.75,99.0
35,5.405884650356811,157.0,99.0
36,5.43097375835423,156.25,99.0
37,5.455790158656025,158.0,99.0
38,6.107016135806409,579.75,99.0
39,6.132105243803827,577.5,99.0
0,3.7137333990091843,675.75,108.0
1,3.7374589685284825,691.0,108.0
2,3.8386335236050284,732.0,108.0
3,3.892356939642979,658.0,108.0
4,3.9174460476403974,644.75,108.0
5,3.9981675255451354,540.5,108.0
6,4.0232566335425535,542.0,108.0
7,4.046709495366228,548.75,108.0
8,4.071525895668022,555.75,108.0
9,4.097160419056689,550.75,108.0
10,4.125522019401597,540.5,108.0
11,4.150065712007767,534.25,108.0
12,4.174063989222689,528.25,108.0
13,4.200243928002604,525.5,108.0
14,4.223424082130653,525.75,108.0
15,4.251785682475561,523.0,108.0
16,4.276602082777355,521.5,108.0
17,4.301691190774774,521.25,108.0
18,4.325416760294072,521.25,108.0
