x,y,z
-244.11755608382467,229.2695486432561,20.058486397990293
-238.55776861876245,235.71362499993046,20.622270026094743
-233.30530929460798,242.25692125131056,21.194734270182174
-227.09188921105908,249.0573140799099,21.78969155020761
-221.63552675821262,255.53645195691422,22.35654266386691
-218.51331491290307,260.14262429678314,22.75953052585212
-212.61708469891084,267.17532809047844,23.37481238173622
-205.59694535227212,275.06153059571375,24.06476569921405
-201.84395380164483,279.95555776172,24.492937595227502
-195.99681606980764,286.7644863823613,25.088641660290826
-189.34438330353046,294.1293601694622,25.73298462496139
-181.900666832222,301.9544802405982,26.41759392191496
-176.18637622879547,308.454477296215,26.986269977233317
-170.76263788037653,315.1509934029639,27.572139221692602
-165.52959659718746,322.1123042138249,28.1811750009234
-158.90032486691007,329.557839204971,28.832574906534273
-153.50519964244285,337.0148950338552,29.484982754841553
-146.83972422506727,346.71748652609364,30.333849517235492
-113.36995355803558,733.773520035951,64.19686459865818
-95.28514144912616,731.8006547484367,64.02426125133685
-75.0085899746749,728.1299246693115,63.70311398254979
-35.42794085614992,695.1957555485006,60.82174754183328
-17.643591669660722,692.8795638753797,60.619107027882066
0.37620024746168035,687.1251908064726,60.1156646186538
17.04711712651155,684.175027645553,59.85755878652153
34.87022014141991,684.2517078761807,59.864267437418015
52.72307037524803,681.618033935492,59.63385082418411
1693.7939635742305,10016.066585744624,876.2922793734618
2204.2803730053447,9943.521859566597,869.945438234292
2473.012909845278,9961.944924285172,871.5572475445719
2745.1722553412965,9977.229927283139,872.8945120288536
3006.0648361339977,9930.422942219035,868.7994314619173
2451.184771672169,1915.3059523542038,167.56755801471635
2118.8276842140585,1326.9697817067147,116.09481274080757
3272.3274931978053,1625.313868700629,142.19653818276714
2143.3382128896446,923.5610678812632,80.8011235135069
2142.041676489281,859.4412586078413,75.19136709463805
2133.6711585129297,792.0696291501205,69.29711327381828
2126.507877559232,730.0753445095222,63.873316164366635
0.0,0.0,0.0
3816.732577394471,215.49392287839356,37.99739278216994
3840.294376309156,120.710942985649,21.284596115131144
3854.667437669802,24.845812916796472,4.3809871748661005
2291.3278516076,-340.38500461527434,-60.019060142248236
2144.6974182456897,-431.51437654518804,-76.08762714850866
2152.518906130079,-488.78952277640474,-86.18678075309491
2162.2401714851167,-548.2204632660977,-96.66605905030693
2175.007632818091,-609.1442836220699,-107.40857234690044
2217.3918784145826,-804.2583463796527,-141.81244592670694
2225.4746023603666,-870.9233300853158,-153.56728122250553
2224.203064119995,-934.7137136215243,-164.81524694968016
2226.9312425373582,-1002.343451459771,-176.74019442880322
1632.6773771764308,-1873.2483195264733,-330.30422029930884
1629.9697969065746,-1970.1518359161364,-347.39092476433143
1241.463968875108,-1674.1129939569512,-295.1912895892379
1199.1903673689517,-1707.3301785094263,-301.04837544901164
1152.9230183739687,-1733.845930538321,-305.723817945481
1108.2065232108373,-1763.6348751141056,-310.9764126010209
769.394682884368,-1383.7988643676408,-244.00107566174873
745.2267667822032,-1422.1053832194298,-250.75554847233659
719.9193023788318,-1463.7465178062164,-258.0980040072995
770.692096659269,-3235.149192192365,-570.4440892007092
408.0113274980948,-3812.989732558791,-672.3329670144689
306.69388136518523,-3797.984282736616,-669.6871013531525
209.06298948595762,-3790.107291087345,-668.2981751985707
108.83722966576343,-3778.172102861416,-666.1936794945054
13.573656231740342,-3770.558989192885,-664.851282147543
-84.24182804885835,-3755.1404454478798,-662.1325768820649
-180.25852802230784,-3738.3031099310047,-659.1637003471988
-278.5736466831834,-3747.0118982154845,-660.6992946910304
-374.42547605892094,-3743.850723813358,-660.1418943532105
-469.2624838265018,-3721.8125797929865,-656.2559749576801
-563.8738404628598,-3701.835530293101,-652.7334821359018
-718.9733920995028,-3078.392077763906,-542.8035805089676
-806.2979937600699,-3094.716896302709,-545.6820864725283
-891.1206319566659,-3092.2963474850726,-545.2552784078571
-1254.8756542973326,-3676.7819094604783,-648.3158528186707
-1358.826884684665,-3670.3982467321644,-647.190240843926
-1463.891181829819,-3662.77417626804,-645.8459115182783
-1565.2401849585895,-3642.4958601412372,-642.2702972617875
-1673.1383712864676,-3639.2344632820973,-641.6952250007232
-1785.6882107140725,-3635.7307849087565,-641.0774319717785
-1878.7711422036525,-3592.44040199707,-633.4441694592474
-1985.052834191863,-3572.5396485347173,-629.9351296874073
-1083.5976113401405,-1237.788746332107,-218.25555239565645
-1137.8180062110303,-1232.933781085136,-217.39949103221352
-1189.4157379455842,-1224.9406060176984,-215.9900786062981
-1240.6295889632715,-1215.1359595288386,-214.2612548940036
-1297.5850491550175,-1210.0085796022893,-213.35715947260994
-1359.5455858052953,-1204.8819202339332,-212.45319110506694
-1421.298933688882,-1199.4284909366354,-211.49160438256735
-1487.1532925703684,-1191.2771606066588,-210.05430491672524
-1551.3261418363588,-1180.9186833467538,-208.22782589674893
-1621.9617103329747,-1171.203823447824,-206.51483398276488
-1700.5177160844146,-1165.8324957462598,-205.56772398675233
-2103.778626108456,-1296.9733005098135,-228.691386138388
-2094.2275779246543,-1218.6442257545364,-214.87985688510233
-2129.3099327600926,-1169.8514148441816,-206.27636785700042
-2739.898244054785,-1089.3172079124683,-192.07601430498073
-728.6321239874097,-74.0342149507334,-13.054229591384317
-722.5313177966441,-55.805305104608635,-9.83998095661033
-724.4849104246791,-37.78203832046877,-6.661992742059781
-3981.602457176202,686.9886010267423,121.13462580017773
-325.7664343551784,131.9653146455973,23.26904548970074
-319.59576880149126,138.69403576267234,24.45550056830388
-313.13410002868284,146.67552872751364,25.862853124340194
-306.1803271973003,155.50565727816007,27.419843030943298
-299.83498973837794,162.52025903438548,28.656706579490816
-294.7257537639964,168.42024458566394,29.697033217971313
-288.8707715046396,175.18575650838153,30.88997550825123
-283.4204392128012,181.36740702030465,31.97996727881357
-278.81910230135327,186.409587777267,32.86903978787506
-271.43785546934976,195.44291589738518,34.461859261044374
-265.9218370404493,201.85829894458192,35.59306438384485
-261.192478665014,207.36866328540083,36.56469029066504
-256.77251442718756,212.65492188369575,37.49680030854655
-249.8753269365824,220.47945605077732,38.876476793678265
-245.9922374264179,224.67449300015133,39.61617499292183
-239.2021453702717,232.37776670656763,40.97446998714512
-233.50418425051186,239.29976491399273,42.195005031529796
-229.7379876115763,243.8180335361285,42.99169769570079
-223.031282226845,251.421336694696,44.33236518506214
-218.44209290248244,257.2277546736521,45.35619333602281
-212.03146649732506,264.57757871400116,46.65216561779605
-206.12365591642055,271.53044818098044,47.878144098168576
-200.3082059124391,277.83558340485797,48.989909555153496
-193.3983614082503,285.21218676404084,50.290603753362134
-188.21575778175108,291.47712778584986,51.39528188805432
-183.02095276067053,298.1258745339564,52.567635327643174
-176.85627989460068,305.11947358677145,53.80079553291163
-172.208382213977,311.33677024458416,54.89707268075258
-162.99084327213484,319.97347315985326,56.41995642907797
-156.46020048424444,326.93423113064455,57.647325865509984
-151.2877446599427,334.1449488809876,58.91876995516892
-112.74082015746818,723.9868098068634,127.6584082459979
-94.74803065080238,724.0007435756728,127.66086514538195
-73.7634603618911,721.416558309247,127.20520355976178
-35.03477748048438,687.0223963415654,121.14058482600257
-15.534726273330095,684.0241240635278,120.6119085278743
2.26128817601026,680.4985135157385,119.99024826482872
18.23036031668442,678.541272442106,119.64513385579649
37.1312837761377,676.5602512530867,119.29582637081721
52.90966093665997,673.812654359771,118.81135090641493
1717.8982718632142,9926.772417656866,1750.3578085855042
2232.6832684762685,9867.03408957963,1739.8243295630737
2500.0813496008655,9874.941716020317,1741.2186574579305
2754.4926440482536,9812.65159824275,1730.2352290622373
3010.1387443734416,9753.19042890856,1719.7506206041448
2683.194533231533,4562.446089347764,804.4823435798347
2451.902431384793,1889.7166776028378,333.2080361561401
2130.3862343638884,1314.9700809993167,231.86470410457514
2144.3707514115654,910.0279515826659,160.4624810628806
2143.2183870636754,846.0730638164821,149.18550880152068
2135.005920223785,780.8947805133913,137.69281889892574
2127.4676860700292,718.2228293592552,126.6420629768085
0.0,0.0,0.0
3817.6001502936624,209.39247955999195,56.106545799250206
3839.5780353742175,117.36201620899759,31.447057465289234
3851.4306831605236,22.31984371578136,5.980584098832483
2292.5638683578472,-334.0388253976164,-89.5054335059321
2143.353212537776,-423.5637822143796,-113.49357338741494
2150.5700433812062,-478.9837994593259,-128.3433222527172
2162.6340233951255,-537.1998726461162,-143.94227204962877
2175.1762329158532,-596.8920790882029,-159.93675056021777
2206.6005087143,-784.9990970085826,-210.33987410261022
2225.9566141823484,-853.0523578274293,-228.57469038132476
2226.330354749691,-916.2829367646268,-245.5172729444992
2225.794357075577,-982.6234072601055,-263.29314843926346
2193.690556109935,-1717.8000953049418,-460.28314829506473
1637.6274143164599,-1748.1488319544503,-468.4150677716054
1634.943334898789,-1834.8140175600993,-491.6369342665323
1633.2409969392158,-1929.798958737769,-517.0880725482066
