x,y,z
451.752,-16.806,-464.264
448.963,-16.702,-461.399
438.099,-16.857,-466.246
435.361,-16.752,-463.332
423.172,-16.843,-466.413
421.83,-16.789,-464.933
419.142,-16.682,-461.972
408.377,-16.816,-466.204
405.741,-16.707,-463.196
403.107,-16.599,-460.189
393.717,-16.776,-465.623
391.136,-16.666,-462.57
388.554,-16.556,-459.516
379.206,-16.723,-464.675
380.471,-16.779,-466.224
374.744,-17.11,-475.931
378.455,-17.279,-480.643
380.928,-17.392,-483.785
376.049,-17.782,-495.131
379.676,-17.953,-499.908
383.303,-18.125,-504.684
376.794,-18.459,-514.519
380.337,-18.633,-519.357
383.881,-18.806,-524.196
378.127,-19.201,-535.712
381.585,-19.376,-540.612
385.044,-19.552,-545.512
378.831,-19.948,-557.104
382.203,-20.126,-562.063
385.576,-20.303,-567.024
378.9,-20.701,-578.679
382.186,-20.88,-583.697
386.566,-21.12,-590.387
379.393,-21.519,-602.114
382.591,-21.701,-607.188
385.788,-21.882,-612.262
379.181,-22.343,-625.737
382.288,-22.527,-630.866
386.433,-22.771,-637.705
