x,y,z
2410.303,-1128.859,816.562
2427.618,-1136.968,822.428
2458.786,-1151.566,832.987
2507.698,-1127.589,815.731
2525.186,-1135.452,821.419
2553.166,-1148.033,830.52
2612.814,-1126.941,815.355
2644.592,-1140.647,825.272
2669.308,-1151.308,832.985
2718.643,-1123.652,813.074
1606.643,-635.638,460.007
1599.454,-632.794,457.949
1605.594,-607.313,439.57
1605.594,-607.313,439.57
1609.3,-581.192,420.728
1596.513,-576.574,417.384
1585.554,-572.616,414.52
1575.562,-542.478,392.766
1558.996,-536.774,388.637
1557.156,-536.141,388.178
1568.471,-514.015,372.225
1575.887,-516.446,373.984
1594.426,-522.522,378.385
1625.978,-506.265,366.683
1644.646,-512.077,370.893
1676.1,-494.82,358.469
1807.513,-504.813,365.793
3794.023,-940.822,682.103
2657.863,-577.624,419.069
2657.863,-577.624,419.069
2650.136,-575.945,417.85
2677.674,-541.483,393.01
1615.315,-302.463,219.634
3300.778,-472.035,343.449
3308.655,-473.162,344.268
3322.314,-426.765,310.805
3330.214,-427.78,311.544
3330.214,-427.78,311.544
3350.825,-381.932,278.483
3354.786,-382.383,278.813
3354.786,-382.383,278.813
3374.444,-336.027,245.384
3374.444,-336.027,245.384
3382.384,-336.817,245.962
3393.126,-289.23,211.637
3389.148,-288.891,211.39
3397.103,-289.569,211.886
3406.833,-241.725,177.375
3402.848,-241.443,177.168
3410.817,-242.008,177.583
3431.496,-194.6,143.397
3439.477,-195.053,143.73
3467.148,-147.36,109.345
3487.119,-148.209,109.974
3505.799,-99.284,74.691
3773.631,-106.869,80.398
3719.398,-52.65,41.232
3723.398,-52.707,41.276
3715.399,-52.593,41.188
3691.975,0.0,-13.532
3695.975,0.0,-13.547
3699.265,50.885,-53.315
3707.264,50.995,-53.43
3723.261,51.215,-53.661
3717.416,102.304,-93.555
3709.422,102.084,-93.353
3709.422,102.084,-93.353
3702.455,152.923,-133.047
3690.474,152.428,-132.617
3718.431,153.583,-133.622
3734.266,205.803,-174.479
3714.318,204.704,-173.547
3718.307,204.924,-173.733
3706.674,307.074,-253.499
3710.651,307.403,-253.772
3830.141,370.693,-303.657
3834.11,371.077,-303.972
3838.08,371.461,-304.286
3825.157,423.764,-345.103
3809.318,422.01,-343.674
3765.76,417.184,-339.744
3724.203,464.982,-376.936
3728.153,465.475,-377.336
3716.305,463.996,-376.136
3740.755,519.979,-419.965
3760.444,522.716,-422.176
3708.899,568.359,-457.648
3701.049,567.156,-456.679
3704.973,567.758,-457.163
3691.689,618.647,-496.874
3722.974,623.89,-501.085
3754.26,629.133,-505.295
3786.352,689.202,-552.344
3852.574,701.256,-562.005
3856.469,701.965,-562.573
3832.426,753.398,-602.67
3801.394,747.297,-597.79
3754.846,738.147,-590.469
3726.195,787.255,-628.732
3730.055,788.071,-629.385
3715.729,840.15,-670.02
3715.729,840.15,-670.02
3731.099,843.625,-672.792
3719.345,896.686,-714.205
3711.701,894.843,-712.737
3726.991,898.529,-715.673
3774.801,967.217,-769.513
3786.206,970.139,-771.837
3740.588,958.45,-762.538
3707.307,1006.707,-800.119
3695.97,1003.628,-797.672
3699.749,1004.655,-798.488
3680.545,1056.501,-838.925
3703.079,1062.969,-844.061
3693.751,1118.295,-887.252
3690.02,1117.166,-886.356
3731.062,1129.591,-896.214
3794.257,1209.115,-958.577
3823.9,1218.561,-966.066
3794.257,1209.115,-958.577
3752.037,1256.233,-995.236
3777.787,1264.855,-1002.066
3796.179,1271.013,-1006.944
3752.7,1317.949,-1043.455
3803.806,1335.898,-1057.667
3854.913,1353.846,-1071.877
3816.948,1404.045,-1110.957
3809.704,1401.381,-1108.85
3766.248,1385.395,-1096.2
3706.114,1425.981,-1127.69
3720.479,1431.508,-1132.061
3702.3,1488.237,-1176.317
3709.42,1491.099,-1178.579
3873.227,1624.814,-1283.649
3887.337,1630.734,-1288.325
3901.447,1636.653,-1293.001
3871.44,1693.18,-1337.056
3885.416,1699.293,-1341.883
3899.392,1705.405,-1346.709
3874.713,1765.144,-1393.293
3888.551,1771.448,-1398.269
3895.47,1774.6,-1400.757
3869.117,1834.467,-1447.434
3882.813,1840.961,-1452.557
3861.62,1904.174,-1501.868
3875.17,1910.856,-1507.137
3888.72,1917.537,-1512.407
3865.604,1981.101,-1561.985
3852.206,1974.235,-1556.57
3798.61,1946.767,-1534.914
3715.033,1977.637,-1558.727
3695.166,1967.062,-1550.391
3662.055,1949.436,-1536.498
3578.921,1977.884,-1558.42
3533.122,1952.573,-1538.477
3487.322,1927.261,-1518.534
3411.663,1956.477,-1541.082
3385.816,1941.655,-1529.407
3316.652,1972.825,-1553.507
3291.139,1957.649,-1541.556
3262.438,1940.577,-1528.113
3190.516,1967.76,-1549.086
3152.758,1944.473,-1530.755
3115.001,1921.186,-1512.422
3047.03,1947.939,-1533.075
3028.414,1936.037,-1523.708
3000.488,1918.185,-1509.657
2932.962,1943.024,-1528.817
2908.496,1926.816,-1516.063
2847.187,1954.19,-1537.227
2823.084,1937.647,-1524.213
2792.955,1916.968,-1507.946
2726.231,1938.289,-1524.359
2708.433,1925.634,-1514.407
2690.633,1912.98,-1504.455
2630.235,1936.869,-1522.899
2603.962,1917.522,-1507.686
2586.447,1904.624,-1497.545
2529.412,1929.031,-1516.406
2506.444,1911.515,-1502.636
2443.874,1930.168,-1516.979
2424.12,1914.566,-1504.718
2401.543,1896.735,-1490.704
2342.443,1915.945,-1505.496
2331.355,1906.875,-1498.369
2317.494,1895.538,-1489.461
2264.184,1917.975,-1506.795
2247.855,1904.143,-1495.929
2226.084,1885.701,-1481.44
2165.206,1899.706,-1492.159
2154.526,1890.337,-1484.8
2143.847,1880.967,-1477.44
2091.308,1900.723,-1492.682
2083.456,1893.586,-1487.078
2030.861,1912.367,-1501.559
2018.04,1900.294,-1492.08
2005.219,1888.221,-1482.599
1947.954,1900.888,-1492.286
1927.872,1881.291,-1476.902
1917.831,1871.492,-1469.209
1871.104,1892.689,-1485.599
1863.737,1885.237,-1479.75
1851.46,1872.818,-1470.002
1802.426,1890.517,-1483.65
1792.826,1880.448,-1475.748
1741.461,1894.692,-1486.689
1729.741,1881.942,-1476.684
1720.367,1871.741,-1468.68
1671.721,1887.444,-1480.77
1664.861,1879.698,-1474.693
1655.713,1869.37,-1466.59
1607.306,1884.09,-1477.913
1602.848,1878.864,-1473.814
1596.159,1871.024,-1467.664
1543.56,1879.547,-1474.13
1537.048,1871.616,-1467.91
1530.535,1863.686,-1461.691
1482.63,1876.505,-1471.53
1474.182,1865.813,-1463.146
1424.367,1875.069,-1470.194
1420.262,1869.665,-1465.957
1416.157,1864.261,-1461.721
1370.613,1878.068,-1472.34
1362.644,1867.149,-1463.78
1354.675,1856.23,-1455.22
1311.374,1871.894,-1467.3
1307.511,1866.38,-1462.978
1303.649,1860.866,-1458.656
1258.445,1873.019,-1467.985
1254.706,1867.453,-1463.623
1209.491,1878.88,-1472.385
1205.875,1873.263,-1467.984
1198.643,1862.029,-1459.18
1150.192,1866.972,-1462.863
1143.211,1855.64,-1453.985
1139.72,1849.973,-1449.545
1096.847,1862.582,-1459.239
1093.482,1856.869,-1454.763
1091.801,1854.012,-1452.524
1047.292,1863.059,-1459.429
1044.055,1857.3,-1454.918
1040.818,1851.541,-1450.407
999.611,1865.646,-1461.276
998.057,1862.744,-1459.003
949.161,1861.647,-1457.967
941.71,1847.035,-1446.523
938.73,1841.19,-1441.945
897.772,1853.892,-1451.719
896.348,1850.949,-1449.415
893.498,1845.064,-1444.807
852.463,1857.144,-1454.094
848.384,1848.258,-1447.136
847.024,1845.296,-1444.817
803.406,1850.776,-1448.938
803.406,1850.776,-1448.938
800.819,1844.815,-1444.273
754.898,1843.629,-1443.178
754.898,1843.629,-1443.178
713.921,1853.803,-1450.976
709.277,1841.746,-1441.538
708.117,1838.731,-1439.179
667.258,1848.262,-1446.476
665.07,1842.202,-1441.733
665.07,1842.202,-1441.733
621.063,1842.007,-1441.42
619.011,1835.918,-1436.654
