x,y,z
-290.515,691.742,705.686
-292.208,695.772,709.798
-311.296,696.422,709.827
-311.894,697.759,711.189
-311.894,697.759,711.189
-329.86,695.491,708.238
-330.491,696.821,709.592
-331.121,698.15,710.946
-349.12,695.641,707.745
-349.784,696.964,709.09
-350.447,698.286,710.435
-369.167,696.85,708.319
-369.167,696.85,708.319
-387.175,693.863,704.622
-388.633,696.476,707.277
-389.364,697.783,708.604
-408.177,695.841,705.961
-408.939,697.139,707.278
-408.939,697.139,707.278
-427.791,694.941,704.369
-429.378,697.52,706.983
-430.172,698.809,708.289
-449.116,696.335,705.092
-449.942,697.615,706.388
-451.594,700.175,708.981
-470.624,697.422,705.492
-470.624,697.422,705.492
-472.338,699.963,708.062
-492.303,698.198,705.564
-494.08,700.719,708.112
-494.969,701.979,709.385
-514.144,698.659,705.305
-515.983,701.159,707.828
-518.743,704.908,711.613
-538.04,701.279,707.209
-539.941,703.757,709.708
-541.842,706.235,712.208
-560.24,701.075,706.251
-563.183,704.758,709.961
-565.145,707.214,712.435
-585.607,704.192,708.62
-587.63,706.625,711.067
-492.563,569.62,572.565
-504.436,561.41,563.673
-503.365,560.218,562.477
-502.294,559.026,561.28
-517.137,554.258,555.848
-516.037,553.078,554.665
-514.937,551.899,553.483
-527.365,544.63,545.546
-526.236,543.464,544.377
-526.236,543.464,544.377
-541.891,539.527,539.778
-545.365,542.986,543.238
-552.312,549.903,550.159
-820.822,788.25,787.636
-844.992,782.997,781.388
-848.635,786.372,784.756
-852.276,789.747,788.124
-875.335,782.945,780.311
-877.818,785.166,782.524
-881.543,788.498,785.845
-904.635,781.295,777.617
-908.442,784.582,780.889
-913.517,788.966,785.252
-936.682,781.33,776.573
-940.569,784.572,779.795
-944.456,787.814,783.017
-968.976,780.821,774.959
-972.941,784.016,778.13
-978.23,788.277,782.36
-1002.846,780.811,773.808
-1008.237,785.009,777.968
-1012.281,788.158,781.088
-1035.603,779.181,771.017
-1041.097,783.314,775.107
-1067.153,775.971,766.634
-1071.349,779.022,769.648
-1075.545,782.073,772.663
-1101.675,774.227,763.667
-1107.368,778.228,767.614
-1114.485,783.23,772.547
-1244.883,817.213,803.302
-1244.883,817.213,803.302
-1269.166,805.164,790.022
-1263.186,801.371,786.3
-1252.722,794.732,779.786
-1270.432,778.807,762.717
-1285.61,788.112,771.829
-1305.343,800.208,783.677
-1309.275,775.453,757.94
-1289.251,763.593,746.347
-1281.55,759.031,741.888
-1295.179,740.995,722.774
-1295.179,740.995,722.774
-1257.598,694.841,676.304
-1248.095,689.591,671.193
-1242.218,662.638,643.513
-1229.378,655.789,636.863
-1232.589,657.501,638.525
-1248.384,642.714,622.698
-1235.38,636.019,616.212
-1222.376,629.324,609.725
-1230.887,611.383,590.882
-1229.242,610.566,590.093
-1237.47,614.653,594.042
-1263.843,605.378,583.56
-1384.911,548.581,520.735
-1370.869,543.018,515.455
-1249.061,475.285,449.502
-1269.212,463.512,436.646
-1292.45,471.999,444.64
-1304.963,476.569,448.945
-1316.176,460.854,432.313
-1312.569,459.591,431.129
-151.45,53.03,49.746
-1307.16,457.697,429.352
-151.45,53.03,49.746
-152.694,51.205,47.817
-1281.543,429.758,401.318
-152.694,51.205,47.817
-1299.72,435.854,407.011
-1330.066,426.656,396.475
-1361.211,436.647,405.759
-153.892,49.365,45.873
-1381.363,443.111,411.766
-1395.384,427.591,395.241
-1347.097,49.052,5.341
-1349.095,49.124,5.349
-1345.098,48.979,5.333
