x,y,z
558.995,-935.874,-631.873
560.77,-938.845,-633.879
583.209,-935.129,-631.111
584.127,-936.601,-632.106
585.964,-939.547,-634.094
607.555,-933.967,-630.065
610.402,-938.345,-633.019
632.023,-932.386,-628.731
633.983,-935.277,-630.681
635.943,-938.168,-632.63
657.613,-931.812,-628.072
660.644,-936.106,-630.966
663.674,-940.4,-633.861
686.484,-935.032,-629.964
688.565,-937.865,-631.873
690.646,-940.698,-633.781
713.544,-934.896,-629.587
716.754,-939.1,-632.42
719.963,-943.305,-635.252
741.899,-935.647,-629.803
744.096,-938.419,-631.669
747.394,-942.577,-634.468
771.622,-937.232,-630.571
775.006,-941.343,-633.337
776.133,-942.713,-634.259
799.315,-935.533,-629.124
802.785,-939.595,-631.856
827.163,-933.318,-627.324
831.902,-938.667,-630.918
834.273,-941.341,-632.715
858.792,-934.542,-627.825
863.644,-939.821,-631.373
867.282,-943.781,-634.033
889.474,-933.83,-627.02
894.436,-939.04,-630.518
899.398,-944.25,-634.015
934.657,-914.13,-613.122
929.479,-909.065,-609.725
940.514,-888.13,-595.344
935.231,-883.141,-591.999
929.946,-878.151,-588.655
941.52,-858.554,-575.179
936.132,-853.641,-571.887
929.397,-847.499,-567.774
941.567,-829.217,-555.189
936.077,-824.382,-551.951
930.587,-819.547,-548.714
942.065,-801.329,-536.179
936.475,-796.573,-532.997
930.884,-791.817,-529.815
941.678,-773.677,-517.34
937.411,-770.171,-514.996
947.649,-752.02,-502.52
940.416,-746.279,-498.685
936.075,-742.835,-496.383
945.641,-724.788,-483.985
941.229,-721.407,-481.727
936.817,-718.025,-479.469
947.259,-701.16,-467.867
942.777,-697.842,-465.653
935.306,-692.312,-461.963
945.137,-675.535,-450.427
940.586,-672.282,-448.259
951.464,-656.557,-437.43
946.845,-653.37,-435.307
942.226,-650.183,-433.183
949.47,-632.4,-420.989
944.786,-629.28,-418.912
940.101,-626.16,-416.835
948.334,-609.517,-405.408
943.585,-606.464,-403.378
938.835,-603.411,-401.347
948.13,-587.851,-390.647
944.922,-585.862,-389.324
940.109,-582.878,-387.342
948.928,-567.346,-376.666
945.679,-565.403,-375.376
954.087,-549.84,-364.682
947.507,-546.048,-362.168
942.572,-543.204,-360.281
948.81,-526.809,-349.044
947.146,-525.885,-348.432
943.817,-524.036,-347.207
951.275,-508.597,-336.608
947.907,-506.797,-335.417
944.54,-504.997,-334.225
951.559,-489.596,-323.658
948.155,-487.845,-322.5
953.054,-471.591,-311.373
949.614,-469.889,-310.249
947.893,-469.038,-309.687
954.081,-453.69,-299.163
950.605,-452.037,-298.074
948.868,-451.211,-297.529
952.89,-435.099,-286.508
947.625,-432.695,-284.925
945.87,-431.894,-284.398
951.207,-416.678,-273.973
947.664,-415.126,-272.952
945.893,-414.35,-272.443
952.615,-399.936,-262.55
949.04,-398.436,-261.565
957.212,-384.728,-252.138
957.212,-384.728,-252.138
959.015,-385.452,-252.613
966.91,-371.601,-243.092
-532.45,1256.443,850.595
-553.287,1236.277,836.635
-549.812,1228.511,831.379
-547.727,1223.852,828.226
-571.977,1212.805,820.444
-571.977,1212.805,820.444
